fare_id,rider_category_id,price
1686,16,3.4
1687,5,2.15
1687,2,1.6
1687,16,3.4
1688,5,2.15
1688,2,1.6
1688,16,3.4
1689,5,2.15
1689,2,1.6
1689,16,3.4
1690,5,2.25
1690,2,1.65
1690,16,3.6
1691,5,2.3
1691,2,1.7
1691,16,3.65
1692,5,2.35
1692,2,1.75
1692,16,3.8
1693,5,2.4
1693,2,1.8
1693,16,3.8
1694,5,2.45
1694,2,1.85
1694,16,3.95
1695,5,4.6
1695,2,3.45
1695,16,7.4
1696,5,2.75
1696,2,2.05
1696,16,4.4
1697,5,3.15
1697,2,2.35
1697,16,5
1698,5,3.3
1698,2,2.45
1698,16,5.25
1699,5,2.65
1699,2,1.95
1699,16,4.2
1700,5,3
1700,2,2.25
1700,16,4.8
1701,5,2.4
1701,2,1.8
1701,16,3.8
1702,5,2.55
1702,2,1.9
1702,16,4.05
1703,5,5.1
1703,2,3.8
1703,16,8.2
1704,5,2.7
1704,2,2
1704,16,4.35
1705,5,2.4
1705,2,1.8
1705,16,3.85
1706,5,1.7
1706,2,1.25
1706,16,2.7
1707,5,1.5
1707,2,1.1
1707,16,2.4
1708,5,1.35
1708,2,1
1708,16,2.2
1709,5,1.15
1709,2,0.85
1709,16,1.85
1710,5,1.1
1710,2,0.8
1710,16,1.8
1711,5,1.05
1711,2,0.8
1711,16,1.7
1712,5,1.05
1712,2,0.8
1712,16,1.7
1713,5,1.05
1713,2,0.8
1713,16,1.7
1714,5,1.05
1714,2,0.8
1714,16,1.7
1715,5,1.05
1715,2,0.8
1715,16,1.7
1716,5,1.05
1716,2,0.8
1716,16,1.7
1717,5,1.2
1717,2,0.9
1717,16,1.9
1718,5,1.45
1718,2,1.1
1718,16,2.35
1719,5,1.7
1719,2,1.25
1719,16,2.7
1720,5,1.9
1720,2,1.4
1720,16,3
1721,5,2.05
1721,2,1.5
1721,16,3.25
1722,5,2.3
1722,2,1.7
1722,16,3.7
1723,5,2.5
1723,2,1.85
1723,16,4
1724,5,1.9
1724,2,1.4
1724,16,3
1725,5,2.5
1725,2,1.85
1725,16,4
1726,5,2.7
1726,2,2
1726,16,4.35
1727,5,2.45
1727,2,1.8
1727,16,3.9
1728,5,2.3
1728,2,1.7
1728,16,3.65
1729,5,2.3
1729,2,1.7
1729,16,3.7
1730,5,2.1
1730,2,1.55
1730,16,3.4
1731,5,2
1731,2,1.5
1731,16,3.2
1732,5,1.8
1732,2,1.35
1732,16,2.9
1733,5,1.45
1733,2,1.1
1733,16,2.35
1734,5,1.05
1734,2,0.8
1734,16,1.7
1735,5,3.2
1735,2,2.4
1735,16,5.1
1736,5,1.75
1736,2,1.3
1736,16,2.8
1737,5,1.75
1737,2,1.3
1737,16,2.8
1738,5,1.75
1738,2,1.3
1738,16,2.8
1739,5,1.75
1739,2,1.3
1739,16,2.8
1740,5,1.9
1740,2,1.4
1740,16,3.05
1741,5,1.95
1741,2,1.45
1741,16,3.15
1742,5,2.1
1742,2,1.55
1742,16,3.35
1743,5,2.2
1743,2,1.65
1743,16,3.5
1744,5,2.3
1744,2,1.7
1744,16,3.65
1745,5,4.55
1745,2,3.4
1745,16,7.3
1746,5,2.75
1746,2,2.05
1746,16,4.4
1747,5,3.15
1747,2,2.35
1747,16,5.05
1748,5,3.3
1748,2,2.45
1748,16,5.25
1749,5,2.8
1749,2,2.1
1749,16,4.5
1750,5,3.15
1750,2,2.35
1750,16,5.05
1751,5,2.15
1751,2,1.6
1751,16,3.45
1752,5,2.4
1752,2,1.8
1752,16,3.8
1753,5,5
1753,2,3.75
1753,16,8
1754,5,2.6
1754,2,1.95
1754,16,4.15
1755,5,3.3
1755,2,2.45
1755,16,5.3
1756,5,2.6
1756,2,1.95
1756,16,4.15
1757,5,2.5
1757,2,1.85
1757,16,4
1758,5,2.4
1758,2,1.8
1758,16,3.8
1759,5,2.3
1759,2,1.7
1759,16,3.65
1760,5,2.25
1760,2,1.65
1760,16,3.6
1761,5,2.15
1761,2,1.6
1761,16,3.4
1762,5,2
1762,2,1.5
1762,16,3.2
1763,5,1.9
1763,2,1.4
1763,16,3.05
1764,5,1.9
1764,2,1.4
1764,16,3.05
1765,5,1.9
1765,2,1.4
1765,16,3.05
1766,5,2.15
1766,2,1.6
1766,16,3.4
1767,5,2.3
1767,2,1.7
1767,16,3.7
1768,5,2.5
1768,2,1.85
1768,16,4
1769,5,2.65
1769,2,1.95
1769,16,4.2
1770,5,2.8
1770,2,2.1
1770,16,4.45
1771,5,2.95
1771,2,2.2
1771,16,4.75
1772,5,3.25
1772,2,2.4
1772,16,5.2
1773,5,3.4
1773,2,2.55
1773,16,5.45
1774,5,2.8
1774,2,2.1
1774,16,4.45
1775,5,3.4
1775,2,2.55
1775,16,5.45
1776,5,3.65
1776,2,2.7
1776,16,5.8
1777,5,3.35
1777,2,2.5
1777,16,5.35
1778,5,2
1778,2,1.5
1778,16,3.2
1779,5,3.25
1779,2,2.4
1779,16,5.2
1780,5,3
1780,2,2.25
1780,16,4.8
1781,5,2.9
1781,2,2.15
1781,16,4.65
1782,5,2.75
1782,2,2.05
1782,16,4.4
1783,5,2.5
1783,2,1.85
1783,16,4
1784,5,2.15
1784,2,1.6
1784,16,3.4
1785,5,1.75
1785,2,1.3
1785,16,2.8
1786,5,3.2
1786,2,2.4
1786,16,5.1
1787,5,1.05
1787,2,0.8
1787,16,1.7
1788,5,1.05
1788,2,0.8
1788,16,1.7
1789,5,1.05
1789,2,0.8
1789,16,1.7
1790,5,1.05
1790,2,0.8
1790,16,1.7
1791,5,1.05
1791,2,0.8
1791,16,1.7
1792,5,1.05
1792,2,0.8
1792,16,1.7
1793,5,1.05
1793,2,0.8
1793,16,1.7
1794,5,1.8
1794,2,1.35
1794,16,2.9
1795,5,5.7
1795,2,4.25
1795,16,9.1
1796,5,3.65
1796,2,2.75
1796,16,5.85
1797,5,4.05
1797,2,3.05
1797,16,6.5
1798,5,4.2
1798,2,3.15
1798,16,6.7
1799,5,3.7
1799,2,2.75
1799,16,5.95
1800,5,4.1
1800,2,3.05
1800,16,6.55
1801,5,2.15
1801,2,1.6
1801,16,3.45
1802,5,2.4
1802,2,1.8
1802,16,3.8
1803,5,5
1803,2,3.75
1803,16,8
1804,5,2.6
1804,2,1.95
1804,16,4.15
1805,5,3.3
1805,2,2.45
1805,16,5.3
1806,5,2.6
1806,2,1.95
1806,16,4.15
1807,5,2.5
1807,2,1.85
1807,16,4
1808,5,2.4
1808,2,1.8
1808,16,3.8
1809,5,2.3
1809,2,1.7
1809,16,3.65
1810,5,2.25
1810,2,1.65
1810,16,3.6
1811,5,2.15
1811,2,1.6
1811,16,3.4
1812,5,2
1812,2,1.5
1812,16,3.2
1813,5,1.9
1813,2,1.4
1813,16,3.05
1814,5,1.9
1814,2,1.4
1814,16,3.05
1815,5,1.9
1815,2,1.4
1815,16,3.05
1816,5,2.15
1816,2,1.6
1816,16,3.4
1817,5,2.3
1817,2,1.7
1817,16,3.7
1818,5,2.5
1818,2,1.85
1818,16,4
1819,5,2.65
1819,2,1.95
1819,16,4.2
1820,5,2.8
1820,2,2.1
1820,16,4.45
1821,5,2.95
1821,2,2.2
1821,16,4.75
1822,5,3.25
1822,2,2.4
1822,16,5.2
1823,5,3.4
1823,2,2.55
1823,16,5.45
1824,5,2.8
1824,2,2.1
1824,16,4.45
1825,5,3.4
1825,2,2.55
1825,16,5.45
1826,5,3.65
1826,2,2.7
1826,16,5.8
1827,5,3.35
1827,2,2.5
1827,16,5.35
1828,5,2
1828,2,1.5
1828,16,3.2
1829,5,3.25
1829,2,2.4
1829,16,5.2
1830,5,3
1830,2,2.25
1830,16,4.8
1831,5,2.9
1831,2,2.15
1831,16,4.65
1832,5,2.75
1832,2,2.05
1832,16,4.4
1833,5,2.5
1833,2,1.85
1833,16,4
1834,5,2.15
1834,2,1.6
1834,16,3.4
1835,5,1.75
1835,2,1.3
1835,16,2.8
1836,5,1.05
1836,2,0.8
1836,16,1.7
1837,5,3.2
1837,2,2.4
1837,16,5.1
1838,5,1.05
1838,2,0.8
1838,16,1.7
1839,5,1.05
1839,2,0.8
1839,16,1.7
1840,5,1.05
1840,2,0.8
1840,16,1.7
1841,5,1.05
1841,2,0.8
1841,16,1.7
1842,5,1.05
1842,2,0.8
1842,16,1.7
1843,5,1.05
1843,2,0.8
1843,16,1.7
1844,5,1.8
1844,2,1.35
1844,16,2.9
1845,5,5.7
1845,2,4.25
1845,16,9.1
1846,5,3.65
1846,2,2.75
1846,16,5.85
1847,5,4.05
1847,2,3.05
1847,16,6.5
1848,5,4.2
1848,2,3.15
1848,16,6.7
1849,5,3.7
1849,2,2.75
1849,16,5.95
1850,5,4.1
1850,2,3.05
1850,16,6.55
1851,5,2.15
1851,2,1.6
1851,16,3.45
1852,5,2.4
1852,2,1.8
1852,16,3.8
1853,5,5
1853,2,3.75
1853,16,8
1854,5,2.6
1854,2,1.95
1854,16,4.15
1855,5,3.3
1855,2,2.45
1855,16,5.3
1856,5,2.6
1856,2,1.95
1856,16,4.15
1857,5,2.5
1857,2,1.85
1857,16,4
1858,5,2.4
1858,2,1.8
1858,16,3.8
1859,5,2.3
1859,2,1.7
1859,16,3.65
1860,5,2.25
1860,2,1.65
1860,16,3.6
1861,5,2.15
1861,2,1.6
1861,16,3.4
1862,5,2
1862,2,1.5
1862,16,3.2
1863,5,1.9
1863,2,1.4
1863,16,3.05
1864,5,1.9
1864,2,1.4
1864,16,3.05
1865,5,1.9
1865,2,1.4
1865,16,3.05
1866,5,2.15
1866,2,1.6
1866,16,3.4
1867,5,2.3
1867,2,1.7
1867,16,3.7
1868,5,2.5
1868,2,1.85
1868,16,4
1869,5,2.65
1869,2,1.95
1869,16,4.2
1870,5,2.8
1870,2,2.1
1870,16,4.45
1871,5,2.95
1871,2,2.2
1871,16,4.75
1872,5,3.25
1872,2,2.4
1872,16,5.2
1873,5,3.4
1873,2,2.55
1873,16,5.45
1874,5,2.8
1874,2,2.1
1874,16,4.45
1875,5,3.4
1875,2,2.55
1875,16,5.45
1876,5,3.65
1876,2,2.7
1876,16,5.8
1877,5,3.35
1877,2,2.5
1877,16,5.35
1878,5,2
1878,2,1.5
1878,16,3.2
1879,5,3.25
1879,2,2.4
1879,16,5.2
1880,5,3
1880,2,2.25
1880,16,4.8
1881,5,2.9
1881,2,2.15
1881,16,4.65
1882,5,2.75
1882,2,2.05
1882,16,4.4
1883,5,2.5
1883,2,1.85
1883,16,4
1884,5,2.15
1884,2,1.6
1884,16,3.4
1885,5,1.75
1885,2,1.3
1885,16,2.8
1886,5,1.05
1886,2,0.8
1886,16,1.7
1887,5,1.05
1887,2,0.8
1887,16,1.7
1888,5,3.2
1888,2,2.4
1888,16,5.1
1889,5,1.05
1889,2,0.8
1889,16,1.7
1890,5,1.05
1890,2,0.8
1890,16,1.7
1891,5,1.05
1891,2,0.8
1891,16,1.7
1892,5,1.05
1892,2,0.8
1892,16,1.7
1893,5,1.05
1893,2,0.8
1893,16,1.7
1894,5,1.8
1894,2,1.35
1894,16,2.9
1895,5,5.7
1895,2,4.25
1895,16,9.1
1896,5,3.65
1896,2,2.75
1896,16,5.85
1897,5,4.05
1897,2,3.05
1897,16,6.5
1898,5,4.2
1898,2,3.15
1898,16,6.7
1899,5,3.7
1899,2,2.75
1899,16,5.95
1900,5,4.1
1900,2,3.05
1900,16,6.55
1901,5,2.15
1901,2,1.6
1901,16,3.45
1902,5,2.4
1902,2,1.8
1902,16,3.8
1903,5,5
1903,2,3.75
1903,16,8
1904,5,2.6
1904,2,1.95
1904,16,4.15
1905,5,3.3
1905,2,2.45
1905,16,5.3
1906,5,2.6
1906,2,1.95
1906,16,4.15
1907,5,2.5
1907,2,1.85
1907,16,4
1908,5,2.4
1908,2,1.8
1908,16,3.8
1909,5,2.3
1909,2,1.7
1909,16,3.65
1910,5,2.25
1910,2,1.65
1910,16,3.6
1911,5,2.15
1911,2,1.6
1911,16,3.4
1912,5,2
1912,2,1.5
1912,16,3.2
1913,5,1.9
1913,2,1.4
1913,16,3.05
1914,5,1.9
1914,2,1.4
1914,16,3.05
1915,5,1.9
1915,2,1.4
1915,16,3.05
1916,5,2.15
1916,2,1.6
1916,16,3.4
1917,5,2.3
1917,2,1.7
1917,16,3.7
1918,5,2.5
1918,2,1.85
1918,16,4
1919,5,2.65
1919,2,1.95
1919,16,4.2
1920,5,2.8
1920,2,2.1
1920,16,4.45
1921,5,2.95
1921,2,2.2
1921,16,4.75
1922,5,3.25
1922,2,2.4
1922,16,5.2
1923,5,3.4
1923,2,2.55
1923,16,5.45
1924,5,2.8
1924,2,2.1
1924,16,4.45
1925,5,3.4
1925,2,2.55
1925,16,5.45
1926,5,3.65
1926,2,2.7
1926,16,5.8
1927,5,3.35
1927,2,2.5
1927,16,5.35
1928,5,2
1928,2,1.5
1928,16,3.2
1929,5,3.25
1929,2,2.4
1929,16,5.2
1930,5,3
1930,2,2.25
1930,16,4.8
1931,5,2.9
1931,2,2.15
1931,16,4.65
1932,5,2.75
1932,2,2.05
1932,16,4.4
1933,5,2.5
1933,2,1.85
1933,16,4
1934,5,2.15
1934,2,1.6
1934,16,3.4
1935,5,1.75
1935,2,1.3
1935,16,2.8
1936,5,1.05
1936,2,0.8
1936,16,1.7
1937,5,1.05
1937,2,0.8
1937,16,1.7
1938,5,1.05
1938,2,0.8
1938,16,1.7
1939,5,3.2
1939,2,2.4
1939,16,5.1
1940,5,1.05
1940,2,0.8
1940,16,1.7
1941,5,1.05
1941,2,0.8
1941,16,1.7
1942,5,1.05
1942,2,0.8
1942,16,1.7
1943,5,1.05
1943,2,0.8
1943,16,1.7
1944,5,1.8
1944,2,1.35
1944,16,2.9
1945,5,5.7
1945,2,4.25
1945,16,9.1
1946,5,3.65
1946,2,2.75
1946,16,5.85
1947,5,4.05
1947,2,3.05
1947,16,6.5
1948,5,4.2
1948,2,3.15
1948,16,6.7
1949,5,3.7
1949,2,2.75
1949,16,5.95
1950,5,4.1
1950,2,3.05
1950,16,6.55
1951,5,2.05
1951,2,1.55
1951,16,3.3
1952,5,2.3
1952,2,1.7
1952,16,3.65
1953,5,4.95
1953,2,3.7
1953,16,7.9
1954,5,2.55
1954,2,1.9
1954,16,4.1
1955,5,3.35
1955,2,2.5
1955,16,5.4
1956,5,2.65
1956,2,1.95
1956,16,4.2
1957,5,2.5
1957,2,1.85
1957,16,4
1958,5,2.45
1958,2,1.8
1958,16,3.9
1959,5,2.3
1959,2,1.7
1959,16,3.7
1960,5,2.3
1960,2,1.7
1960,16,3.65
1961,5,2.25
1961,2,1.65
1961,16,3.6
1962,5,2.1
1962,2,1.55
1962,16,3.4
1963,5,2
1963,2,1.5
1963,16,3.2
1964,5,2
1964,2,1.5
1964,16,3.2
1965,5,2
1965,2,1.5
1965,16,3.2
1966,5,2.25
1966,2,1.65
1966,16,3.6
1967,5,2.4
1967,2,1.8
1967,16,3.8
1968,5,2.55
1968,2,1.9
1968,16,4.1
1969,5,2.7
1969,2,2
1969,16,4.3
1970,5,2.85
1970,2,2.1
1970,16,4.55
1971,5,3
1971,2,2.25
1971,16,4.8
1972,5,3.25
1972,2,2.45
1972,16,5.2
1973,5,3.45
1973,2,2.6
1973,16,5.55
1974,5,2.85
1974,2,2.1
1974,16,4.55
1975,5,3.45
1975,2,2.55
1975,16,5.5
1976,5,3.7
1976,2,2.75
1976,16,5.9
1977,5,3.4
1977,2,2.55
1977,16,5.4
1978,5,1.9
1978,2,1.4
1978,16,3.05
1979,5,3.3
1979,2,2.45
1979,16,5.25
1980,5,3.05
1980,2,2.25
1980,16,4.85
1981,5,2.95
1981,2,2.2
1981,16,4.75
1982,5,2.75
1982,2,2.05
1982,16,4.4
1983,5,2.55
1983,2,1.9
1983,16,4.1
1984,5,2.25
1984,2,1.65
1984,16,3.6
1985,5,1.9
1985,2,1.4
1985,16,3.05
1986,5,1.05
1986,2,0.8
1986,16,1.7
1987,5,1.05
1987,2,0.8
1987,16,1.7
1988,5,1.05
1988,2,0.8
1988,16,1.7
1989,5,1.05
1989,2,0.8
1989,16,1.7
1990,5,3.2
1990,2,2.4
1990,16,5.1
1991,5,1.05
1991,2,0.8
1991,16,1.7
1992,5,1.05
1992,2,0.8
1992,16,1.7
1993,5,1.05
1993,2,0.8
1993,16,1.7
1994,5,1.7
1994,2,1.25
1994,16,2.7
1995,5,5.75
1995,2,4.3
1995,16,9.2
1996,5,3.7
1996,2,2.75
1996,16,5.9
1997,5,4.1
1997,2,3.05
1997,16,6.55
1998,5,4.25
1998,2,3.15
1998,16,6.8
1999,5,3.75
1999,2,2.8
1999,16,6
2000,5,4.1
2000,2,3.05
2000,16,6.6
2001,5,2
2001,2,1.5
2001,16,3.2
2002,5,2.25
2002,2,1.65
2002,16,3.6
2003,5,4.9
2003,2,3.65
2003,16,7.8
2004,5,2.5
2004,2,1.85
2004,16,4
2005,5,3.4
2005,2,2.55
2005,16,5.4
2006,5,2.65
2006,2,2
2006,16,4.25
2007,5,2.55
2007,2,1.9
2007,16,4.05
2008,5,2.45
2008,2,1.85
2008,16,3.95
2009,5,2.35
2009,2,1.75
2009,16,3.8
2010,5,2.3
2010,2,1.7
2010,16,3.7
2011,5,2.25
2011,2,1.7
2011,16,3.6
2012,5,2.15
2012,2,1.6
2012,16,3.45
2013,5,2.05
2013,2,1.55
2013,16,3.3
2014,5,2.05
2014,2,1.55
2014,16,3.3
2015,5,2.05
2015,2,1.55
2015,16,3.3
2016,5,2.3
2016,2,1.7
2016,16,3.7
2017,5,2.4
2017,2,1.8
2017,16,3.85
2018,5,2.55
2018,2,1.9
2018,16,4.1
2019,5,2.7
2019,2,2
2019,16,4.35
2020,5,2.85
2020,2,2.15
2020,16,4.6
2021,5,3.05
2021,2,2.25
2021,16,4.85
2022,5,3.3
2022,2,2.45
2022,16,5.25
2023,5,3.5
2023,2,2.6
2023,16,5.6
2024,5,2.85
2024,2,2.15
2024,16,4.6
2025,5,3.5
2025,2,2.6
2025,16,5.6
2026,5,3.7
2026,2,2.75
2026,16,5.95
2027,5,3.4
2027,2,2.55
2027,16,5.45
2028,5,1.85
2028,2,1.35
2028,16,2.95
2029,5,3.3
2029,2,2.45
2029,16,5.3
2030,5,3.1
2030,2,2.3
2030,16,4.95
2031,5,3
2031,2,2.25
2031,16,4.8
2032,5,2.8
2032,2,2.1
2032,16,4.45
2033,5,2.6
2033,2,1.95
2033,16,4.15
2034,5,2.3
2034,2,1.7
2034,16,3.65
2035,5,1.95
2035,2,1.45
2035,16,3.15
2036,5,1.05
2036,2,0.8
2036,16,1.7
2037,5,1.05
2037,2,0.8
2037,16,1.7
2038,5,1.05
2038,2,0.8
2038,16,1.7
2039,5,1.05
2039,2,0.8
2039,16,1.7
2040,5,1.05
2040,2,0.8
2040,16,1.7
2041,5,3.2
2041,2,2.4
2041,16,5.1
2042,5,1.05
2042,2,0.8
2042,16,1.7
2043,5,1.05
2043,2,0.8
2043,16,1.7
2044,5,1.7
2044,2,1.25
2044,16,2.7
2045,5,5.75
2045,2,4.3
2045,16,9.2
2046,5,3.75
2046,2,2.8
2046,16,6
2047,5,4.15
2047,2,3.1
2047,16,6.6
2048,5,4.25
2048,2,3.2
2048,16,6.8
2049,5,3.8
2049,2,2.85
2049,16,6.05
2050,5,4.15
2050,2,3.1
2050,16,6.6
2051,5,1.9
2051,2,1.4
2051,16,3
2052,5,2.1
2052,2,1.55
2052,16,3.35
2053,5,4.75
2053,2,3.55
2053,16,7.6
2054,5,2.4
2054,2,1.8
2054,16,3.8
2055,5,3.45
2055,2,2.6
2055,16,5.55
2056,5,2.75
2056,2,2.05
2056,16,4.4
2057,5,2.65
2057,2,1.95
2057,16,4.2
2058,5,2.55
2058,2,1.9
2058,16,4.05
2059,5,2.45
2059,2,1.8
2059,16,3.9
2060,5,2.4
2060,2,1.8
2060,16,3.85
2061,5,2.35
2061,2,1.75
2061,16,3.8
2062,5,2.3
2062,2,1.7
2062,16,3.65
2063,5,2.2
2063,2,1.65
2063,16,3.5
2064,5,2.2
2064,2,1.65
2064,16,3.5
2065,5,2.2
2065,2,1.65
2065,16,3.5
2066,5,2.4
2066,2,1.8
2066,16,3.8
2067,5,2.5
2067,2,1.85
2067,16,4
2068,5,2.65
2068,2,2
2068,16,4.25
2069,5,2.8
2069,2,2.1
2069,16,4.45
2070,5,2.95
2070,2,2.2
2070,16,4.7
2071,5,3.1
2071,2,2.3
2071,16,5
2072,5,3.4
2072,2,2.55
2072,16,5.4
2073,5,3.55
2073,2,2.65
2073,16,5.7
2074,5,2.95
2074,2,2.2
2074,16,4.7
2075,5,3.55
2075,2,2.65
2075,16,5.7
2076,5,3.8
2076,2,2.85
2076,16,6.05
2077,5,3.5
2077,2,2.6
2077,16,5.6
2078,5,1.8
2078,2,1.35
2078,16,2.85
2079,5,3.4
2079,2,2.55
2079,16,5.4
2080,5,3.15
2080,2,2.35
2080,16,5.05
2081,5,3.05
2081,2,2.3
2081,16,4.9
2082,5,2.9
2082,2,2.15
2082,16,4.6
2083,5,2.65
2083,2,2
2083,16,4.25
2084,5,2.35
2084,2,1.75
2084,16,3.8
2085,5,2.1
2085,2,1.55
2085,16,3.35
2086,5,1.05
2086,2,0.8
2086,16,1.7
2087,5,1.05
2087,2,0.8
2087,16,1.7
2088,5,1.05
2088,2,0.8
2088,16,1.7
2089,5,1.05
2089,2,0.8
2089,16,1.7
2090,5,1.05
2090,2,0.8
2090,16,1.7
2091,5,1.05
2091,2,0.8
2091,16,1.7
2092,5,3.2
2092,2,2.4
2092,16,5.1
2093,5,1.05
2093,2,0.8
2093,16,1.7
2094,5,1.7
2094,2,1.25
2094,16,2.7
2095,5,5.85
2095,2,4.35
2095,16,9.35
2096,5,3.8
2096,2,2.85
2096,16,6.1
2097,5,4.2
2097,2,3.15
2097,16,6.75
2098,5,4.35
2098,2,3.25
2098,16,7
2099,5,3.9
2099,2,2.9
2099,16,6.2
2100,5,4.25
2100,2,3.15
2100,16,6.8
2101,5,1.8
2101,2,1.35
2101,16,2.85
2102,5,2
2102,2,1.5
2102,16,3.2
2103,5,4.7
2103,2,3.5
2103,16,7.5
2104,5,2.3
2104,2,1.7
2104,16,3.7
2105,5,3.5
2105,2,2.6
2105,16,5.6
2106,5,2.8
2106,2,2.1
2106,16,4.45
2107,5,2.65
2107,2,2
2107,16,4.25
2108,5,2.6
2108,2,1.95
2108,16,4.15
2109,5,2.45
2109,2,1.85
2109,16,3.95
2110,5,2.45
2110,2,1.8
2110,16,3.9
2111,5,2.4
2111,2,1.8
2111,16,3.8
2112,5,2.3
2112,2,1.7
2112,16,3.7
2113,5,2.25
2113,2,1.7
2113,16,3.6
2114,5,2.25
2114,2,1.7
2114,16,3.6
2115,5,2.25
2115,2,1.7
2115,16,3.6
2116,5,2.4
2116,2,1.8
2116,16,3.85
2117,5,2.55
2117,2,1.9
2117,16,4.05
2118,5,2.7
2118,2,2
2118,16,4.35
2119,5,2.85
2119,2,2.1
2119,16,4.55
2120,5,3
2120,2,2.25
2120,16,4.8
2121,5,3.15
2121,2,2.35
2121,16,5
2122,5,3.4
2122,2,2.55
2122,16,5.45
2123,5,3.6
2123,2,2.7
2123,16,5.8
2124,5,3
2124,2,2.25
2124,16,4.8
2125,5,3.6
2125,2,2.7
2125,16,5.75
2126,5,3.85
2126,2,2.85
2126,16,6.15
2127,5,3.55
2127,2,2.65
2127,16,5.65
2128,5,1.8
2128,2,1.35
2128,16,2.85
2129,5,3.45
2129,2,2.55
2129,16,5.5
2130,5,3.2
2130,2,2.4
2130,16,5.1
2131,5,3.1
2131,2,2.3
2131,16,5
2132,5,2.9
2132,2,2.15
2132,16,4.65
2133,5,2.7
2133,2,2
2133,16,4.35
2134,5,2.4
2134,2,1.8
2134,16,3.8
2135,5,2.2
2135,2,1.65
2135,16,3.5
2136,5,1.05
2136,2,0.8
2136,16,1.7
2137,5,1.05
2137,2,0.8
2137,16,1.7
2138,5,1.05
2138,2,0.8
2138,16,1.7
2139,5,1.05
2139,2,0.8
2139,16,1.7
2140,5,1.05
2140,2,0.8
2140,16,1.7
2141,5,1.05
2141,2,0.8
2141,16,1.7
2142,5,1.05
2142,2,0.8
2142,16,1.7
2143,5,3.2
2143,2,2.4
2143,16,5.1
2144,5,1.7
2144,2,1.25
2144,16,2.7
2145,5,5.9
2145,2,4.4
2145,16,9.4
2146,5,3.85
2146,2,2.85
2146,16,6.15
2147,5,4.25
2147,2,3.15
2147,16,6.8
2148,5,4.4
2148,2,3.3
2148,16,7
2149,5,3.9
2149,2,2.9
2149,16,6.25
2150,5,4.25
2150,2,3.2
2150,16,6.8
2151,5,1.8
2151,2,1.35
2151,16,2.85
2152,5,1.8
2152,2,1.35
2152,16,2.85
2153,5,4.55
2153,2,3.4
2153,16,7.3
2154,5,2.2
2154,2,1.65
2154,16,3.5
2155,5,3.6
2155,2,2.7
2155,16,5.75
2156,5,2.85
2156,2,2.15
2156,16,4.6
2157,5,2.75
2157,2,2.05
2157,16,4.4
2158,5,2.65
2158,2,1.95
2158,16,4.2
2159,5,2.55
2159,2,1.9
2159,16,4.05
2160,5,2.5
2160,2,1.85
2160,16,4
2161,5,2.45
2161,2,1.85
2161,16,3.95
2162,5,2.4
2162,2,1.8
2162,16,3.8
2163,5,2.35
2163,2,1.75
2163,16,3.75
2164,5,2.35
2164,2,1.75
2164,16,3.75
2165,5,2.35
2165,2,1.75
2165,16,3.75
2166,5,2.5
2166,2,1.85
2166,16,4
2167,5,2.6
2167,2,1.95
2167,16,4.2
2168,5,2.75
2168,2,2.05
2168,16,4.4
2169,5,2.9
2169,2,2.15
2169,16,4.6
2170,5,3.05
2170,2,2.3
2170,16,4.9
2171,5,3.2
2171,2,2.4
2171,16,5.15
2172,5,3.5
2172,2,2.6
2172,16,5.6
2173,5,3.7
2173,2,2.75
2173,16,5.9
2174,5,3.05
2174,2,2.3
2174,16,4.9
2175,5,3.65
2175,2,2.75
2175,16,5.85
2176,5,3.9
2176,2,2.9
2176,16,6.2
2177,5,3.6
2177,2,2.7
2177,16,5.8
2178,5,1.8
2178,2,1.35
2178,16,2.85
2179,5,3.5
2179,2,2.6
2179,16,5.6
2180,5,3.25
2180,2,2.45
2180,16,5.2
2181,5,3.2
2181,2,2.4
2181,16,5.1
2182,5,3
2182,2,2.25
2182,16,4.8
2183,5,2.8
2183,2,2.1
2183,16,4.45
2184,5,2.45
2184,2,1.85
2184,16,3.95
2185,5,2.3
2185,2,1.7
2185,16,3.65
2186,5,1.8
2186,2,1.35
2186,16,2.9
2187,5,1.8
2187,2,1.35
2187,16,2.9
2188,5,1.8
2188,2,1.35
2188,16,2.9
2189,5,1.8
2189,2,1.35
2189,16,2.9
2190,5,1.7
2190,2,1.25
2190,16,2.7
2191,5,1.7
2191,2,1.25
2191,16,2.7
2192,5,1.7
2192,2,1.25
2192,16,2.7
2193,5,1.7
2193,2,1.25
2193,16,2.7
2194,5,3.2
2194,2,2.4
2194,16,5.1
2195,5,5.95
2195,2,4.45
2195,16,9.55
2196,5,3.9
2196,2,2.9
2196,16,6.25
2197,5,4.3
2197,2,3.2
2197,16,6.9
2198,5,4.45
2198,2,3.35
2198,16,7.15
2199,5,4
2199,2,3
2199,16,6.4
2200,5,4.35
2200,2,3.25
2200,16,6.95
2201,5,6.05
2201,2,4.5
2201,16,9.65
2202,5,6.2
2202,2,4.65
2202,16,9.9
2203,5,8.8
2203,2,6.6
2203,16,14.05
2204,5,6.4
2204,2,4.8
2204,16,10.2
2205,5,5.45
2205,2,4.1
2205,16,8.75
2206,5,5.25
2206,2,3.9
2206,16,8.4
2207,5,5.15
2207,2,3.85
2207,16,8.2
2208,5,5.05
2208,2,3.75
2208,16,8.05
2209,5,4.85
2209,2,3.65
2209,16,7.8
