order_id,sales,quantity,discount,profit
CA-2017-147760,1883.724,8,0.6,-73.0503
CA-2017-147767,67.86,6,0.7,-45.24
CA-2017-147844,109.62,13,0,38.3642
CA-2017-147942,127.46,15,0.2,40.7416
CA-2017-147956,1003.62,6,0,0
CA-2017-148012,2.624,1,0.2,0.4264
CA-2017-148068,29.26,5,0,12.5718
CA-2017-148138,51.168,2,0.2,-6.396
CA-2017-148145,46.2,4,0,21.252
CA-2017-148166,17.856,4,0.2,2.0088
CA-2017-148264,218.81,14,0,52.9647
CA-2017-148320,35.88,6,0,17.5812
CA-2017-148355,31.74,8,0,15.4812
CA-2017-148404,1027.21,18,1.7,18.1743
CA-2017-148411,531.888,5,0.5,-11.1576
CA-2017-148446,1669.6,4,0,116.872
CA-2017-148474,544.14,6,0,109.893
CA-2017-148642,68.416,6,0.4,6.4864
CA-2017-148691,238.684,9,0.4,72.9897
CA-2017-148810,287.424,9,0.4,-8.9958
CA-2017-148922,684.78,14,0,280.7697
CA-2017-148929,478.08,8,0,133.8624
CA-2017-148985,34.92,4,0,11.8728
CA-2017-148992,10.688,2,0.2,3.7408
CA-2017-148999,419.136,4,0.2,-68.1096
CA-2017-149048,2229.18,13,0,754.7022
CA-2017-149076,154.9,5,0,69.705
CA-2017-149146,7.968,2,0.2,2.6892
CA-2017-149160,316.32,10,0,149.2776
CA-2017-149181,47.992,2,0.3,-2.0568
CA-2017-149468,41.28,2,0,19.8144
CA-2017-149489,107.986,6,1.6,5.6562
CA-2017-149559,2089.412,12,0.2,273.873
CA-2017-149699,474.95,5,0,142.485
CA-2017-149706,116.312,7,0.2,23.2624
CA-2017-149720,30.336,6,0.6,-17.4432
CA-2017-149853,33.472,8,0.4,6.5632
CA-2017-149881,5282.648,10,0.35,445.1748
CA-2017-149888,710.322,9,0.8,-212.1348
CA-2017-149895,258.528,2,0.4,-47.3968
CA-2017-149944,94.36,5,0,31.1948
CA-2017-150091,2258.28,15,0,160.4214
CA-2017-150189,75.18,6,0,35.3346
CA-2017-150266,1240.418,19,1.5,-162.9414
CA-2017-150420,1099.5,10,0,362.835
CA-2017-150469,11.84,8,0,5.6832
CA-2017-150497,735.98,2,0,331.191
CA-2017-150504,18.16,2,0.2,1.816
CA-2017-150525,19.67,5,0,5.311
CA-2017-150602,21.12,4,0,6.5472
CA-2017-150609,23.24,5,0.2,7.553
CA-2017-150623,386.14,6,0,113.5333
CA-2017-150707,37.66,7,0,18.4534
CA-2017-150910,1090.348,23,1.2,-220.5622
CA-2017-150931,33.74,7,0,15.5204
CA-2017-150959,28.776,9,1,-28.695
CA-2017-150987,440.31,9,0,212.8185
CA-2017-151008,151.72,6,0.2,58.0272
CA-2017-151071,13.904,2,0.2,4.5188
CA-2017-151176,35.73,6,0,9.2898
CA-2017-151183,46.36,4,0,15.2988
CA-2017-151190,20.07,3,0,9.2322
CA-2017-151211,201.09,9,0,58.1931
CA-2017-151218,4.464,1,0.2,0.3348
CA-2017-151225,261.536,6,0.4,16.6748
CA-2017-151281,139.58,7,0,39.0824
CA-2017-151358,323.1,2,0,61.389
CA-2017-151428,20.16,7,0,9.8784
CA-2017-151484,478.416,9,0.8,58.9811
CA-2017-151596,42.76,1,0,11.1176
CA-2017-151750,954.902,39,3.7,-390.9563
CA-2017-151799,1843.402,14,0.3,432.3557
CA-2017-151855,12.06,5,0.7,-10.05
CA-2017-151911,62.96,4,0,28.332
CA-2017-151981,1077.47,19,0,327.6762
CA-2017-152079,11.52,5,0.2,4.176
CA-2017-152093,762.594,3,0.8,-1143.891
CA-2017-152135,445.44,8,0.4,-81.664
CA-2017-152142,321.568,2,0.2,28.1372
CA-2017-152198,28.83,11,1.6,-2.8012
CA-2017-152205,2.655,1,0.7,-1.8585
CA-2017-152226,5.904,2,0.2,1.9926
CA-2017-152261,18.528,4,0.7,-12.352
CA-2017-152275,6.672,6,0.2,0.5004
CA-2017-152310,1057.168,27,0.4,271.2245
CA-2017-152436,592.74,6,0,160.0398
CA-2017-152485,40.096,13,0.6,6.7472
CA-2017-152499,22.992,8,0.4,5.7996
CA-2017-152583,321.39,10,1.1,-72.5666
CA-2017-152660,61.568,2,0.2,4.6176
CA-2017-152695,437.65,10,0,128.8733
CA-2017-152702,254.604,14,0.3,-18.186
CA-2017-152709,85.52,2,0,22.2352
CA-2017-152737,461.592,8,0.2,152.7612
CA-2017-152786,40.41,9,0,18.5886
CA-2017-152807,481.472,15,0.8,-49.5696
CA-2017-152856,116.832,4,0.2,33.5892
CA-2017-152912,3013.78,17,0,991.3618
CA-2017-152926,37.208,8,1.6,-94.8804
CA-2017-152933,1171.792,12,0.6,160.1547
CA-2017-152961,12.7,2,0,5.842
CA-2017-152968,23.08,2,0,6.924
CA-2017-152975,1770.19,14,0.1,329.6405
CA-2017-153045,1370.535,11,1.1,-143.0117
CA-2017-153080,68.46,7,0,25.3302
CA-2017-153227,11.76,2,0,5.7624
CA-2017-153339,15.992,1,0.2,0.9995
CA-2017-153654,19.008,8,0.7,-12.672
CA-2017-153787,97.16,2,0,28.1764
CA-2017-153822,592.308,10,1.3,17.5114
CA-2017-153843,523.16,8,0,148.8568
CA-2017-153871,798.93,14,0,355.8785
CA-2017-154011,464.373,6,1.1,-95.9823
CA-2017-154039,605.752,4,0.7,-258.4183
CA-2017-154074,719.298,9,0.2,50.5413
CA-2017-154088,26.72,5,0.2,9.352
CA-2017-154102,29.9,5,0,13.455
CA-2017-154109,175.324,5,0.5,-14.7494
CA-2017-154116,273.926,10,0.2,41.7843
CA-2017-154123,27.58,2,0,11.5836
CA-2017-154137,35.48,1,0,0
CA-2017-154214,2.91,1,0,1.3677
CA-2017-154410,909.12,8,0,9.0912
CA-2017-154466,3.6,2,0,1.728
CA-2017-154501,9.78,2,0,4.0098
CA-2017-154676,151.056,9,0.2,7.5528
CA-2017-154718,6,2,0.2,2.1
CA-2017-154732,16.03,5,0.8,-25.648
CA-2017-154760,274.491,3,0.7,-228.7425
CA-2017-154809,90.64,8,0,38.9752
CA-2017-154816,5.78,1,0,2.8322
CA-2017-154907,205.3328,2,0.32,-36.2352
CA-2017-154935,17.88,3,0.2,5.5875
CA-2017-154949,14.73,3,0,7.2177
CA-2017-155047,5.952,1,0.2,0.372
CA-2017-155075,631.176,4,0.7,-462.8624
CA-2017-155089,45.66,5,0.7,-33.484
CA-2017-155152,252,4,0,93.24
CA-2017-155159,48.87,9,0,23.9463
CA-2017-155292,204.98,18,0,38.321
CA-2017-155362,32.56,2,0,8.4656
CA-2017-155376,839.43,3,0,218.2518
CA-2017-155460,901.2,6,0.2,304.749
CA-2017-155558,26.15,3,0,9.7534
CA-2017-155607,152.074,11,0.2,47.3529
CA-2017-155621,274.2,10,0,112.422
CA-2017-155642,24.5,4,1.2,-11.1669
CA-2017-155698,668.54,10,0,178.3744
CA-2017-155705,866.4,4,0,225.264
CA-2017-155712,107.648,2,0.2,33.64
CA-2017-155740,76.776,4,0.7,-53.7432
CA-2017-155824,61.876,5,0.9,-6.3784
CA-2017-155873,228.28,9,0,105.9048
CA-2017-155880,1986.52,11,0,482.5819
CA-2017-155929,6.368,2,0.2,2.388
CA-2017-155936,3.036,3,0.8,-5.0094
CA-2017-155957,265.408,10,0.4,33.7788
CA-2017-155985,211.84,8,0,76.2624
CA-2017-156139,38.376,3,0.2,13.4316
CA-2017-156237,517.257,19,3.3,-226.0087
CA-2017-156272,64.384,1,0.2,8.048
CA-2017-156363,64.38,9,0.6,4.548
CA-2017-156391,2.224,1,0.2,0.556
CA-2017-156412,5.346,3,0.7,-4.455
CA-2017-156622,248.481,12,1.5,1.8753
CA-2017-156664,233.532,13,1.3,38.4219
CA-2017-156720,3.024,3,0.2,-0.6048
CA-2017-156769,54.66,6,0,18.0378
CA-2017-156776,2356.13,21,0.6,507.4413
CA-2017-156818,132.6,6,0,17.238
CA-2017-156895,128.058,3,0.3,-23.7822
CA-2017-156951,643.52,21,0.4,81.7
CA-2017-156958,497.044,21,0.8,125.8218
CA-2017-157091,526.45,5,0,31.587
CA-2017-157112,17.104,6,0.9,-5.9696
CA-2017-157196,12.96,2,0,6.2208
CA-2017-157252,207.846,3,0.1,2.3094
CA-2017-157273,604.768,4,0.2,60.4768
CA-2017-157350,64.96,5,0.6,-43.848
CA-2017-157413,324.744,3,0.2,-77.1267
CA-2017-157420,55.176,3,0.2,-12.4146
CA-2017-157448,132.36,6,0,28.4592
CA-2017-157469,170.916,11,0.6,-23.4718
CA-2017-157483,181.86,7,0,50.9208
CA-2017-157651,14.2,1,0.2,3.3725
CA-2017-157672,63.824,2,0.2,13.5626
CA-2017-157833,51.312,3,0.2,17.9592
CA-2017-157854,2747.25,9,0,1280.5143
CA-2017-157903,383.84,4,0.2,47.98
CA-2017-157931,830.24,7,0,238.1896
CA-2017-157966,1358.866,18,1.6,344.8139
CA-2017-157980,127.984,2,0.2,25.5968
CA-2017-157987,2255.868,40,0.7,297.8179
CA-2017-158036,9.096,1,0.2,1.7055
CA-2017-158071,115.916,8,0.2,17.0961
CA-2017-158106,8.64,3,0,2.5056
CA-2017-158120,23.766,10,0.9,3.1527
CA-2017-158169,597.86,7,0,171.7944
CA-2017-158246,215.976,3,0.2,-2.6997
CA-2017-158344,63.96,4,0,19.8276
CA-2017-158379,4749.327,10,1.1,-1030.6439
CA-2017-158386,124.75,5,0,57.385
CA-2017-158407,103.968,4,0.4,27.1934
CA-2017-158561,1158.12,5,0.2,130.2885
CA-2017-158673,209.7,2,0,100.656
CA-2017-158722,45.528,3,0.2,15.9348
CA-2017-158729,1665.62,2,0,33.3124
CA-2017-158736,5.76,2,0,1.6704
CA-2017-158743,199.17,11,0,92.9308
CA-2017-158876,138.696,11,1.2,0.4618
CA-2017-158883,25.344,4,0.2,9.1872
CA-2017-158953,6.37,7,0.8,-9.555
CA-2017-158967,19.104,3,0.2,5.7312
CA-2017-159100,1893.786,9,0.6,-964.4829
CA-2017-159107,2.88,1,0,1.3536
CA-2017-159135,4.3,2,0,1.419
CA-2017-159149,527.4024,5,0.52,-104.6946
CA-2017-159156,629.95,5,0,163.787
CA-2017-159226,344.981,7,0.15,28.4102
CA-2017-159282,599.985,5,0.7,-479.988
CA-2017-159352,69.93,7,0,32.1678
CA-2017-159366,3059.982,2,0.1,679.996
CA-2017-159457,16.68,3,0.2,5.2125
CA-2017-159464,524.85,18,0,166.2205
CA-2017-159506,656.22,9,0,296.8818
CA-2017-159597,163.55,3,0,47.1736
CA-2017-159604,8.76,2,0,4.2048
CA-2017-159667,691.144,7,0.4,69.5932
CA-2017-159688,79.99,1,0,28.7964
CA-2017-159793,130.98,2,0.5,-89.0664
CA-2017-159884,19.12,4,0.4,3.528
CA-2017-159954,2.78,1,0,1.3622
CA-2017-160017,10.368,2,0.2,3.6288
CA-2017-160031,74.352,3,0.2,23.235
CA-2017-160045,1.988,1,0.6,-1.4413
CA-2017-160087,23.832,3,0.2,6.5538
CA-2017-160122,182.97,8,0.5,-4.6332
CA-2017-160325,829.83,5,0,241.1094
CA-2017-160395,163.408,9,0.2,55.5597
CA-2017-160416,163.96,4,0,70.5028
CA-2017-160423,383.992,14,0.9,1.841
CA-2017-160458,25.92,5,0.2,9.072
CA-2017-160514,10.56,2,0,4.752
CA-2017-160633,1126.294,11,0.8,78.646
CA-2017-160661,21.93,3,0,10.3071
CA-2017-160724,34.5,3,0,15.525
CA-2017-160801,4.842,3,0.7,-3.3894
CA-2017-160885,2479.96,4,0,743.988
CA-2017-160899,477.51,11,0,219.6546
CA-2017-160927,136.2,11,0,59.8757
CA-2017-160934,21.4,5,0,6.206
CA-2017-160962,15.232,3,0.4,1.504
CA-2017-160983,46.96,8,0,22.5408
CA-2017-161018,96.53,7,0,40.5426
CA-2017-161046,839.25,15,0,336.785
CA-2017-161053,726.91,9,0,333.6796
CA-2017-161067,697.525,9,0.2,209.5822
CA-2017-161088,29.84,2,0,13.428
CA-2017-161102,93.52,9,0,26.7288
CA-2017-161130,361.376,2,0.2,27.1032
CA-2017-161172,315.041,15,1.7,44.2162
CA-2017-161200,161.14,8,0,30.7104
CA-2017-161333,272.1,10,0,84.6396
CA-2017-161340,129.832,7,0.7,-59.909
CA-2017-161410,904.116,17,0.8,114.5788
CA-2017-161459,74.04,11,0.2,18.8325
CA-2017-161480,191.984,2,0.2,4.7996
CA-2017-161557,108.4,5,0.6,-105.69
CA-2017-161578,172.26,7,0,14.3578
CA-2017-161592,8.1,5,0.7,-5.94
CA-2017-161655,299.52,9,0,149.76
CA-2017-161739,341.96,5,0.6,-427.45
CA-2017-161774,1078.438,16,1.1,36.7115
CA-2017-161809,160.776,3,0.2,10.0485
CA-2017-161823,5.96,2,0,1.6688
CA-2017-161851,15.57,3,0.7,-11.937
CA-2017-161893,100.922,4,0.9,8.3768
CA-2017-161956,2971.792,26,0.6,926.335
CA-2017-161970,30.9,5,0,12.6792
CA-2017-161984,14.77,3,0,7.1567
CA-2017-162015,1455.55,10,0,288.3215
CA-2017-162033,57.01,5,0,22.0835
CA-2017-162075,537.544,7,0.2,47.0351
CA-2017-162096,7.8,3,0,2.106
CA-2017-162173,608.43,12,0,173.8755
CA-2017-162250,7.78,1,0,3.501
CA-2017-162474,7.992,1,0.2,2.5974
CA-2017-162481,278.23,5,0,55.1765
CA-2017-162565,608.552,5,1.1,-77.3036
CA-2017-162572,130.568,11,0.4,36.9162
CA-2017-162635,10.816,4,0.2,3.5152
CA-2017-162691,1476.27,10,0.6,-251.2959
CA-2017-162712,74.352,3,0.2,23.235
CA-2017-162789,1083.07,10,0,175.3431
CA-2017-162880,3.856,1,0.2,1.3978
CA-2017-162929,54.64,8,0.2,20.3448
CA-2017-162936,23.18,2,0,7.6494
CA-2017-162978,502.474,9,0.4,40.4322
CA-2017-163006,1584.866,7,1.1,-63.9612
CA-2017-163020,35.56,7,0,12.0904
CA-2017-163069,9.912,3,0.2,1.239
CA-2017-163097,120.576,8,0.2,33.1584
CA-2017-163125,321.202,10,0.5,-26.7895
CA-2017-163139,259.44,11,0.2,19.7043
CA-2017-163160,170.572,10,1.6,-131.409
CA-2017-163188,38.16,9,0,19.08
CA-2017-163209,48.88,11,0,19.1
CA-2017-163265,705.002,15,1.5,-10.7121
CA-2017-163321,79.992,1,0.2,21.9978
CA-2017-163335,79,10,0,27.8791
CA-2017-163405,12.51,5,0,3.4953
CA-2017-163510,400.39,8,0,85.7065
CA-2017-163531,239.97,3,0,67.1916
CA-2017-163566,16.52,5,0.2,5.369
CA-2017-163629,286.09,6,0,84.4434
CA-2017-163671,21.312,3,0.2,7.992
CA-2017-163692,7.857,3,0.7,-6.0237
CA-2017-163818,19.98,1,0,8.5914
CA-2017-163860,125.98,12,2.3,-9.7236
CA-2017-163874,26.352,3,0.2,9.5526
CA-2017-163902,676.716,9,0.2,67.5516
CA-2017-163979,725.84,4,0,210.4936
CA-2017-164000,18.704,7,0.2,2.338
CA-2017-164028,223.58,14,0,87.1962
CA-2017-164042,70.148,11,2,-59.6544
CA-2017-164049,23.85,5,0,10.7325
CA-2017-164098,18.16,2,0.2,1.816
CA-2017-164112,1085.42,7,0,282.2092
CA-2017-164168,256.36,16,2.2,-66.7672
CA-2017-164329,129.3,2,0,6.465
CA-2017-164364,47.1,8,0,14.9838
CA-2017-164378,729.396,15,0.1,107.2464
CA-2017-164707,287.326,8,0.2,62.4082
CA-2017-164756,997.83,35,0,349.1955
CA-2017-164819,13.05,5,0,6.003
CA-2017-164826,134.524,21,0.2,56.4337
CA-2017-164917,47.96,5,0.2,4.1965
CA-2017-164959,8.67,3,0,4.0749
CA-2017-165008,295.056,9,0.2,106.9578
CA-2017-165029,12.84,3,0,3.7236
CA-2017-165099,1.392,2,0.8,-3.7584
CA-2017-165155,15.51,1,0,3.8775
CA-2017-165204,728.968,7,0.4,-59.6666
CA-2017-165323,3505.84,8,0,1676.3122
CA-2017-165386,183.372,2,0.3,-36.6744
CA-2017-165491,265.93,7,0,63.8232
CA-2017-165603,62.92,4,0,15.7132
CA-2017-165687,35.04,2,0,12.264
CA-2017-165715,32.776,1,0.2,2.4582
CA-2017-165757,50.415,10,1.6,-30.7927
CA-2017-165841,517.91,11,0,178.9978
CA-2017-165904,235.44,4,0.4,20.3978
CA-2017-166093,3397.732,30,0.6,902.0742
CA-2017-166128,241.81,12,0,36.2269
CA-2017-166142,336.993,6,0.3,-35.7744
CA-2017-166184,724.846,7,0.1,160.7012
CA-2017-166198,174.14,4,0,37.608
CA-2017-166296,314.55,3,0,150.984
CA-2017-166317,438.01,21,0,158.2877
CA-2017-166415,11.22,3,0,0.2244
CA-2017-166436,983.172,7,0.1,176.622
CA-2017-166499,8.94,3,0,2.4138
CA-2017-166576,221.024,2,0.2,-55.256
CA-2017-166695,868.452,10,0.4,-55.2156
CA-2017-166709,10499.97,3,0,5039.9856
CA-2017-166835,221.024,2,0.2,-55.256
CA-2017-166849,44.4,2,0.6,-52.17
CA-2017-166856,111.42,10,0.2,11.6352
CA-2017-166898,163.392,9,0.2,27.3252
CA-2017-166919,195.96,5,0.2,19.596
CA-2017-166926,183.82,9,0,60.0054
CA-2017-166933,1.81,1,0,0.6516
CA-2017-167003,171.288,3,0.2,-6.4233
CA-2017-167017,4.36,2,0,0.1744
CA-2017-167080,8.4,5,0,4.2
CA-2017-167094,512.064,5,0.6,56.4074
CA-2017-167101,247.92,6,0,118.2216
CA-2017-167150,85.504,6,0.4,30.1756
CA-2017-167227,95.66,12,0,26.7374
CA-2017-167381,269.68,11,0,54.4388
CA-2017-167395,1271.17,14,0,364.6807
CA-2017-167542,17.544,3,0.2,5.9211
CA-2017-167549,298.116,6,0.3,-4.2588
CA-2017-167626,109.704,5,0.4,24.759
CA-2017-167640,528.714,19,0.2,177.5779
CA-2017-167661,121.816,11,0.4,48.5818
CA-2017-167668,59.2,4,0,29.6
CA-2017-167703,290.781,5,0.9,31.5108
CA-2017-167752,1958.544,9,0.4,316.5442
CA-2017-167871,47.328,2,0.4,14.872
CA-2017-167899,538.02,8,0,78.0183
CA-2017-167913,356.65,9,0,98.504
CA-2017-167941,831.368,23,1.5,-1.4836
CA-2017-167976,25.5,3,0,6.63
CA-2017-168102,113.568,2,0.2,-21.294
CA-2017-168109,4150.972,13,0.4,981.3005
CA-2017-168123,375.71,11,0,131.8881
CA-2017-168172,70.12,4,0,21.036
CA-2017-168179,19.44,3,0,9.3312
CA-2017-168193,98.35,4,0,28.6879
CA-2017-168228,183.61,9,0,51.4558
CA-2017-168389,873.811,12,1.05,-447.3414
CA-2017-168396,175.71,8,0,35.9964
CA-2017-168403,42.28,7,0.4,12.1134
CA-2017-168641,518.868,15,0.2,76.4546
CA-2017-168655,674.872,8,0.2,125.152
CA-2017-168739,65.424,4,0.6,-52.3392
CA-2017-168837,9.46,2,0,3.6894
CA-2017-168858,2521.48,10,0,634.555
CA-2017-168900,2.313,1,0.7,-1.9275
CA-2017-168942,186.54,3,0,50.3658
CA-2017-169005,5.56,2,0,1.4456
CA-2017-169012,41.91,3,0,10.8966
CA-2017-169054,254.352,3,0.2,0
CA-2017-169124,129.39,3,0,54.3438
CA-2017-169264,22.44,8,0,7.1592
CA-2017-169285,283.18,6,0,135.9842
CA-2017-169327,702.52,15,0.2,190.421
CA-2017-169362,39.984,2,0.2,-1.4994
CA-2017-169404,103.48,6,0.9,-5.2794
CA-2017-169411,37.93,1,0,6.8274
CA-2017-169439,92.032,7,0.4,-5.2024
CA-2017-169474,32.67,3,0,8.4942
CA-2017-169607,9.96,2,0,4.6812
CA-2017-169691,146.89,11,0,53.8191
CA-2017-169810,20.23,7,0,9.5081
CA-2017-169817,1.908,2,0.7,-1.5264
CA-2017-169859,134.91,22,0.2,54.3
CA-2017-169894,436.596,10,0.9,-56.7848
CA-2017-169901,47.976,3,0.2,4.7976
CA-2017-169929,39.9,5,0,10.374
CA-2017-169978,286.14,5,0.3,53.1655
CA-2017-169999,140.868,5,0.2,10.2246
US-2014-100279,22.38,2,0,10.7424
US-2014-100853,72.608,6,1,-124.568
US-2014-102071,235.77,7,0,44.3808
US-2014-102631,94.428,3,0.6,-42.4926
US-2014-102715,737.2,15,0.8,129.5495
US-2014-103338,7.98,3,0,2.0748
US-2014-103905,68.204,11,1,-42.5674
US-2014-104759,88.118,9,1,0.1694
US-2014-105137,18.264,2,0.7,-13.3936
US-2014-105151,10.5,5,0,2.94
US-2014-105767,79.638,13,1.3,-10.362
US-2014-106299,886.28,9,0,248.0276
US-2014-106334,243.12,6,0.2,28.806
US-2014-106992,5579.94,10,0.8,-761.9928
US-2014-107405,16.272,1,0.2,-3.8646
US-2014-107699,57.42,9,0,26.4132
US-2014-107993,51.016,7,0.2,8.2901
US-2014-109036,31.05,3,0,14.904
US-2014-109162,170.352,3,0.2,10.647
US-2014-109456,194.322,6,0.2,91.4088
US-2014-110674,129.568,2,0.2,-24.294
US-2014-111171,8.69,5,0.8,-14.773
US-2014-111353,25.06,2,0,11.7782
US-2014-112200,9.98,5,0.8,-16.467
US-2014-112564,2.502,3,0.7,-1.7514
US-2014-112795,19.44,3,0,9.5256
US-2014-112872,328.914,4,0.7,-166.1292
US-2014-112914,340.3128,14,1.52,-89.928
US-2014-112949,475.42,8,0,157.4166
US-2014-112991,455.632,11,0.2,58.6966
US-2014-113124,129.3,2,0,6.465
US-2014-114188,211.66,20,0,81.3994
US-2014-114377,149.9,5,0,40.473
US-2014-115189,775.728,9,0.8,-242.4396
US-2014-115196,1299.99,2,0.5,-571.9956
US-2014-115413,158.61,6,0,54.9951
US-2014-115987,51.184,4,0.8,-79.3352
US-2014-117058,17.46,6,0.8,-30.555
US-2014-117135,425.67,5,0,98.9298
US-2014-117163,426.67,8,0.2,9.6827
US-2014-117170,52.608,3,0.4,14.8718
US-2014-117380,330.588,1,0.4,-143.2548
US-2014-117744,114.784,17,1.4,-47.3384
US-2014-117968,1217.38,10,0,318.929
US-2014-118486,281.852,6,0.8,-16.4042
US-2014-118997,1215.92,8,0,316.1392
US-2014-119081,787.85,12,0,180.4258
US-2014-119137,1520.376,24,1.3,144.4608
US-2014-120175,64.02,6,0,29.4492
US-2014-120236,7.68,5,0.8,-11.52
US-2014-120313,73.584,2,0.2,8.2782
US-2014-120740,294.72,6,0,108
US-2014-121566,9.288,4,0.2,3.744
US-2014-121734,9.584,1,0.2,3.3544
US-2014-122021,191.34,4,0.5,-4.9704
US-2014-122959,210.392,2,0.8,-336.6272
US-2014-123183,1271.42,21,0,353.6124
US-2014-123519,403.114,3,0.8,-9.1478
US-2014-124625,89.97,3,0,18.8937
US-2014-125521,1139.92,4,0,284.98
US-2014-126340,333.576,3,0.2,25.0182
US-2014-126571,483.336,5,0.4,78.5547
US-2014-127635,31.408,13,1.8,-19.627
US-2014-127978,362.242,16,0.9,-204.7542
US-2014-128685,7.184,2,0.2,2.245
US-2014-129609,16.28,2,0,6.512
US-2014-130358,23.12,10,0.4,2.1006
US-2014-130379,104.92,4,1.4,-190.509
US-2014-131275,3247.158,13,0.2,764.5338
US-2014-131870,91.488,15,0.4,15.5892
US-2014-131982,107.648,2,0.2,33.64
US-2014-133130,685.9,7,0.2,85.4642
US-2014-133949,475.944,7,0.2,59.493
US-2014-134187,2.94,1,0,0.7938
US-2014-134614,617.7,6,0.5,-407.682
US-2014-134712,12.624,2,0.2,3.945
US-2014-134733,519.983,5,0.35,52.0116
US-2014-134971,12.462,3,0.8,-20.5623
US-2014-135881,231.16,8,0.2,62.1914
US-2014-135972,2046.354,5,0.2,729.7065
US-2014-137155,733.56,12,0,246.954
US-2014-137680,55.672,7,0.4,18.7893
US-2014-137869,1190.84,7,0,109.5012
US-2014-138247,1461.172,17,0.4,188.7825
US-2014-138758,241.194,4,0.5,-34.6598
US-2014-138828,72.69,8,0,23.1918
US-2014-138835,9.64,2,0,4.7236
US-2014-139500,37.296,2,0.3,-1.0656
US-2014-139640,146.688,9,0.4,18.1296
US-2014-140116,719.576,7,0.4,-6.5538
US-2014-140452,314.55,20,3.1,-180.1676
US-2014-140914,808.928,6,0.9,-64.9594
US-2014-141215,906.43,9,1.4,-90.1178
US-2014-141257,585.552,3,0.2,73.194
US-2014-143231,177.17,8,0,50.7368
US-2014-143287,277.57,11,0,133.6953
US-2014-143581,344.91,3,0,10.3473
US-2014-143707,5.94,3,0,1.6038
US-2014-143721,155.372,2,0.3,-35.5136
US-2014-144078,1272.704,12,0.4,104.2478
US-2014-146353,292.82,9,0,27.1956
US-2014-147606,19.3,5,0.6,-14.475
US-2014-147627,1859.4,27,0,437.2475
US-2014-147648,81.98,2,0,40.1702
US-2014-147704,308.6,20,0,107.7118
US-2014-147774,67.194,1,0.7,-51.5154
US-2014-148194,69.86,11,0,22.932
US-2014-148838,3455.13,25,1.2,-1031.6701
US-2014-149034,47.496,1,0.2,-1.1874
US-2014-150119,592.568,16,1.5,-21.5416
US-2014-150126,65.78,11,0,32.2322
US-2014-150434,455.23,6,0.3,100.9964
US-2014-150532,55.92,5,0.2,6.291
US-2014-150574,252.612,7,0.9,-22.2742
US-2014-150924,5.18,5,0.8,-8.029
US-2014-151015,344.274,20,1.2,102.7609
US-2014-151925,145.568,2,0.2,0
US-2014-152030,600.558,3,0.3,-8.5794
US-2014-152723,0.876,1,0.8,-1.4016
US-2014-154655,22.24,2,0.2,2.502
US-2014-154879,113.72,8,0,32.9398
US-2014-155502,944.61,34,0,105.5586
US-2014-155544,310.528,11,0.6,17.8716
US-2014-155817,67.76,5,0.4,5.082
US-2014-155894,123.552,3,0.2,-29.3436
US-2014-156216,18.648,7,0.7,-12.432
US-2014-156559,638.82,9,0,172.4814
US-2014-157021,46.688,6,0.2,20.3536
US-2014-157070,204.08,9,0.1,78.8848
US-2014-157231,115.36,7,0,56.5264
US-2014-157385,1037.19,11,0.4,-27.3199
US-2014-157406,16.608,5,0.4,4.1748
US-2014-157847,60.208,12,0.4,19.817
US-2014-158057,59.109,9,1.4,-45.3169
US-2014-158365,32.4,5,0,15.552
US-2014-158400,49.408,4,0.2,18.528
US-2014-158638,5.892,4,0.7,-4.1244
US-2014-159611,300.512,5,0.4,-43.3442
US-2014-159618,203.1212,18,1.12,17.785
US-2014-159926,730.009,14,2.2,-161.257
US-2014-160444,502.2,14,0.4,-79.3332
US-2014-160780,36.252,9,1.4,-24.9072
US-2014-161305,38.572,5,1,-33.3918
US-2014-161613,674.058,3,0.3,-19.2588
US-2014-163146,56.4,3,0,3.384
US-2014-163797,49.792,8,0.2,-11.8256
US-2014-164406,505.282,17,0.6,93.7844
US-2014-164616,85.96,6,0.9,-57.7136
US-2014-164644,26.632,1,0.2,1.3316
US-2014-164763,103.5,14,0,42.8123
US-2014-165589,25.16,5,0.6,-11.322
US-2014-165659,904.13,13,0,238.4038
US-2014-165862,351.216,3,0.2,4.3902
US-2014-166310,8.544,2,0.6,-7.476
US-2014-166828,11.56,2,0,5.6644
US-2014-167262,742.336,8,0.2,83.5128
US-2014-167633,15.552,3,0.2,5.4432
US-2014-167738,435.132,7,0.2,59.6964
US-2014-168501,269.592,6,0.4,17.2983
US-2014-169390,64.96,4,0,9.744
US-2014-169789,551.985,5,0.7,-459.9875
US-2015-100069,269.98,2,0,72.8946
US-2015-100377,2799.96,5,0.2,874.9875
US-2015-100531,39.368,5,1.4,-35.3712
US-2015-101399,254.744,7,0.6,-312.0614
US-2015-101511,412.682,12,0.5,-15.1087
US-2015-103471,604.098,10,0.9,-785.1645
US-2015-103996,295.68,15,0,134.8101
US-2015-104185,120.33,1,0,31.2858
US-2015-104430,5.176,4,0.8,-7.764
US-2015-105676,6.688,4,0.6,-4.0128
US-2015-106495,11.672,1,0.2,-0.7295
US-2015-106873,54.24,11,0.6,5.6708
US-2015-107349,41.568,6,0.8,-66.5088
US-2015-107944,432.69,14,0,178.8948
