dim_order_id,dim_order_date_id,dim_ship_date_id,dim_ship_mode_id,dim_customer_id,dim_product_id
CA-2017-102736,20170905,20170909,SC02,LP-17095,TEC-AC-10004568
CA-2017-102736,20170905,20170909,SC02,LP-17095,OFF-AR-10001897
CA-2017-102736,20170905,20170909,SC02,LP-17095,OFF-PA-10001800
CA-2017-125269,20170424,20170430,SC02,AF-10870,OFF-BI-10001628
CA-2017-125269,20170424,20170430,SC02,AF-10870,OFF-ST-10004123
CA-2015-114811,20151108,20151108,SD01,KD-16495,OFF-ST-10000885
CA-2015-114811,20151108,20151108,SD01,KD-16495,TEC-PH-10004165
CA-2015-114811,20151108,20151108,SD01,KD-16495,FUR-FU-10002240
CA-2015-114811,20151108,20151108,SD01,KD-16495,TEC-MA-10000045
CA-2015-114811,20151108,20151108,SD01,KD-16495,FUR-CH-10003746
CA-2015-122266,20150426,20150430,SC02,SA-20830,FUR-TA-10000577
CA-2015-122266,20150426,20150430,SC02,SA-20830,OFF-AR-10004757
CA-2015-141565,20150920,20150924,SC02,BG-11035,OFF-BI-10000545
CA-2015-141565,20150920,20150924,SC02,BG-11035,OFF-ST-10001522
CA-2017-128769,20170907,20170912,SC02,DM-12955,OFF-AP-10001271
CA-2016-116337,20161107,20161112,SC02,MC-17845,OFF-ST-10001272
CA-2015-120845,20150925,20151002,SC02,ML-17395,OFF-BI-10001116
CA-2015-120845,20150925,20151002,SC02,ML-17395,OFF-PA-10004665
CA-2015-120845,20150925,20151002,SC02,ML-17395,OFF-BI-10004506
CA-2015-120845,20150925,20151002,SC02,ML-17395,OFF-BI-10001982
CA-2014-120775,20141003,20141007,SC02,RD-19930,OFF-FA-10002676
CA-2014-120775,20141003,20141007,SC02,RD-19930,FUR-FU-10000758
CA-2014-120775,20141003,20141007,SC02,RD-19930,OFF-LA-10002271
CA-2014-120775,20141003,20141007,SC02,RD-19930,OFF-BI-10002609
CA-2014-152905,20140218,20140224,SC02,AB-10015,OFF-ST-10000321
CA-2016-104633,20160612,20160616,SC02,EA-14035,OFF-PA-10000241
CA-2016-104633,20160612,20160616,SC02,EA-14035,OFF-PA-10004782
CA-2017-104136,20171101,20171104,SC01,SF-20065,OFF-PA-10004243
CA-2017-104136,20171101,20171104,SC01,SF-20065,OFF-PA-10001033
CA-2016-123050,20160404,20160408,SC01,BC-11125,FUR-FU-10000723
CA-2016-123050,20160404,20160408,SC01,BC-11125,OFF-ST-10003455
CA-2016-123050,20160404,20160408,SC01,BC-11125,TEC-AC-10001109
CA-2016-162355,20160630,20160702,SC01,PF-19165,OFF-AR-10004344
CA-2016-162355,20160630,20160702,SC01,PF-19165,FUR-BO-10004695
CA-2014-158225,20140922,20140928,SC02,SE-20110,OFF-ST-10000675
CA-2014-158225,20140922,20140928,SC02,SE-20110,OFF-ST-10002301
CA-2017-102204,20170501,20170506,SC02,CJ-12010,OFF-SU-10001212
CA-2017-102204,20170501,20170506,SC02,CJ-12010,FUR-TA-10001889
CA-2017-102204,20170501,20170506,SC02,CJ-12010,FUR-CH-10002024
CA-2017-103065,20171020,20171020,SD01,PT-19090,OFF-ST-10000617
CA-2017-103065,20171020,20171020,SD01,PT-19090,OFF-PA-10000380
CA-2017-103065,20171020,20171020,SD01,PT-19090,OFF-AR-10003251
CA-2017-103065,20171020,20171020,SD01,PT-19090,FUR-FU-10000175
CA-2014-109855,20140901,20140905,SC02,LH-16900,OFF-BI-10004716
CA-2014-109855,20140901,20140905,SC02,LH-16900,TEC-AC-10002842
CA-2014-109897,20140812,20140816,SC02,BW-11200,TEC-PH-10003691
CA-2014-109897,20140812,20140816,SC02,BW-11200,FUR-FU-10002878
US-2014-143581,20140819,20140823,SC02,BS-11365,OFF-ST-10000991
CA-2015-129217,20150510,20150510,SD01,DP-13390,OFF-AP-10002439
CA-2015-129217,20150510,20150510,SD01,DP-13390,OFF-AR-10004602
CA-2016-133816,20160510,20160513,SC01,CS-12400,TEC-PH-10001795
CA-2015-140221,20150305,20150309,SC01,MS-17365,OFF-BI-10002854
CA-2015-140221,20150305,20150309,SC01,MS-17365,FUR-FU-10000023
CA-2015-140221,20150305,20150309,SC01,MS-17365,OFF-AP-10000828
CA-2015-140221,20150305,20150309,SC01,MS-17365,OFF-ST-10000777
CA-2017-152310,20170812,20170819,SC02,DK-12895,TEC-CO-10000971
CA-2017-152310,20170812,20170819,SC02,DK-12895,OFF-PA-10003134
CA-2017-152310,20170812,20170819,SC02,DK-12895,TEC-PH-10002538
CA-2017-152310,20170812,20170819,SC02,DK-12895,OFF-ST-10001228
CA-2017-152310,20170812,20170819,SC02,DK-12895,TEC-AC-10000397
CA-2017-152310,20170812,20170819,SC02,DK-12895,OFF-BI-10004308
CA-2016-118101,20160626,20160626,SD01,SN-20560,OFF-PA-10000357
CA-2016-118101,20160626,20160626,SD01,SN-20560,OFF-BI-10000773
CA-2016-118101,20160626,20160626,SD01,SN-20560,OFF-ST-10001837
CA-2016-100307,20161215,20161219,SC02,TC-21475,OFF-PA-10002552
CA-2015-138457,20150913,20150917,SC02,AM-10705,OFF-BI-10000014
CA-2014-131800,20141230,20150104,SC02,AJ-10960,OFF-BI-10003429
CA-2014-118304,20140429,20140504,SC02,KH-16360,TEC-PH-10000376
CA-2017-121790,20170130,20170206,SC02,LP-17095,FUR-TA-10003469
CA-2017-121790,20170130,20170206,SC02,LP-17095,OFF-SU-10004231
CA-2017-121790,20170130,20170206,SC02,LP-17095,TEC-PH-10002584
CA-2017-121790,20170130,20170206,SC02,LP-17095,OFF-AR-10003602
CA-2016-169670,20161225,20161231,SC02,JE-15715,FUR-CH-10002331
CA-2016-139549,20161020,20161025,SC02,MY-18295,FUR-CH-10001802
CA-2015-104059,20150613,20150615,SC01,FC-14245,OFF-AR-10000634
CA-2017-164112,20170630,20170704,SC02,ND-18460,OFF-ST-10002615
CA-2015-143882,20150626,20150630,SC02,DB-13360,OFF-PA-10004040
US-2016-139262,20160221,20160225,SC02,LC-16960,OFF-BI-10003727
US-2016-139262,20160221,20160225,SC02,LC-16960,OFF-BI-10002026
US-2016-139262,20160221,20160225,SC02,LC-16960,OFF-ST-10001496
CA-2017-146192,20170422,20170426,SC02,BD-11725,OFF-ST-10003716
CA-2017-134810,20170509,20170510,FC01,MC-17605,OFF-EN-10002504
CA-2017-134810,20170509,20170510,FC01,MC-17605,FUR-CH-10001270
CA-2015-154284,20151221,20151226,SC01,SZ-20035,TEC-MA-10004241
CA-2015-154284,20151221,20151226,SC01,SZ-20035,OFF-AR-10001468
CA-2015-154284,20151221,20151226,SC01,SZ-20035,TEC-AC-10003198
CA-2015-154284,20151221,20151226,SC01,SZ-20035,FUR-FU-10003039
CA-2014-156244,20140812,20140816,SC02,DH-13675,OFF-PA-10000295
CA-2014-156244,20140812,20140816,SC02,DH-13675,OFF-AR-10004344
CA-2014-156244,20140812,20140816,SC02,DH-13675,TEC-AC-10002473
CA-2014-156244,20140812,20140816,SC02,DH-13675,OFF-AP-10002403
CA-2014-156244,20140812,20140816,SC02,DH-13675,OFF-SU-10000432
CA-2014-156244,20140812,20140816,SC02,DH-13675,OFF-LA-10000443
CA-2015-106362,20151211,20151215,SC02,LC-16885,OFF-BI-10003166
US-2017-168802,20171103,20171107,SC02,JO-15145,OFF-BI-10002393
US-2017-146906,20170313,20170317,SC02,MT-17815,TEC-PH-10001809
CA-2016-166380,20160530,20160603,SC02,EB-13750,OFF-EN-10002600
CA-2016-166380,20160530,20160603,SC02,EB-13750,TEC-AC-10000109
US-2015-158911,20150705,20150711,SC02,RS-19765,FUR-FU-10003829
US-2015-158911,20150705,20150711,SC02,RS-19765,OFF-LA-10003223
US-2014-103338,20140311,20140315,SC02,RB-19435,OFF-AR-10001770
CA-2015-109169,20150420,20150424,SC02,OT-18730,OFF-EN-10003296
US-2017-167318,20170726,20170801,SC02,GZ-14545,TEC-AC-10003870
US-2017-167318,20170726,20170801,SC02,GZ-14545,FUR-CH-10000665
US-2014-120313,20141031,20141102,SC01,NL-18310,TEC-PH-10003092
CA-2017-135419,20171103,20171109,SC02,BG-11740,FUR-TA-10001086
CA-2016-128671,20160811,20160816,SC02,MT-18070,OFF-PA-10001870
CA-2016-128671,20160811,20160816,SC02,MT-18070,OFF-BI-10003305
CA-2016-128671,20160811,20160816,SC02,MT-18070,OFF-BI-10003007
CA-2016-149335,20160725,20160725,SD01,BC-11125,OFF-AR-10001419
CA-2014-168312,20140301,20140307,SC02,GW-14605,OFF-ST-10003692
CA-2014-168312,20140301,20140307,SC02,GW-14605,FUR-TA-10001866
US-2017-105935,20170126,20170131,SC02,BD-11500,FUR-FU-10002157
US-2017-105935,20170126,20170131,SC02,BD-11500,TEC-PH-10001459
CA-2014-161508,20140712,20140716,SC02,PV-18985,FUR-CH-10002126
CA-2014-161508,20140712,20140716,SC02,PV-18985,OFF-FA-10001561
CA-2014-161508,20140712,20140716,SC02,PV-18985,OFF-AR-10003158
CA-2014-161508,20140712,20140716,SC02,PV-18985,OFF-PA-10001804
CA-2017-130904,20170411,20170416,SC02,HM-14980,OFF-AR-10000422
CA-2017-130904,20170411,20170416,SC02,HM-14980,OFF-AR-10000127
CA-2017-133620,20171113,20171118,SC02,EM-14065,OFF-ST-10004634
CA-2015-142937,20151205,20151206,FC01,SF-20065,OFF-AR-10003582
US-2016-149790,20160926,20161001,SC02,SC-20380,OFF-BI-10002026
CA-2016-130778,20161119,20161125,SC02,ND-18370,OFF-AP-10000595
CA-2016-130778,20161119,20161125,SC02,ND-18370,OFF-PA-10001509
CA-2017-144456,20170908,20170909,FC01,FC-14245,OFF-ST-10001321
CA-2017-144456,20170908,20170909,FC01,FC-14245,TEC-PH-10001750
CA-2017-103478,20170721,20170724,SC01,KL-16555,OFF-BI-10001890
CA-2017-103478,20170721,20170724,SC01,KL-16555,OFF-BI-10004224
CA-2017-118577,20171006,20171011,SC02,XP-21865,OFF-PA-10001357
CA-2017-118577,20171006,20171011,SC02,XP-21865,OFF-PA-10004888
CA-2016-153269,20160309,20160312,FC01,PS-18760,OFF-ST-10004634
CA-2016-153269,20160309,20160312,FC01,PS-18760,FUR-CH-10002647
CA-2016-153269,20160309,20160312,FC01,PS-18760,OFF-PA-10001801
CA-2016-153269,20160309,20160312,FC01,PS-18760,OFF-BI-10004632
CA-2017-161655,20170513,20170518,SC01,CW-11905,OFF-BI-10002082
CA-2014-153087,20141227,20150103,SC02,TC-20980,OFF-PA-10001243
CA-2014-153087,20141227,20150103,SC02,TC-20980,TEC-AC-10003198
CA-2017-135076,20170413,20170417,SC02,YS-21880,FUR-CH-10003774
CA-2014-161634,20141114,20141120,SC02,CC-12220,OFF-PA-10002262
CA-2017-141481,20170611,20170614,FC01,ZD-21925,OFF-AP-10004532
CA-2016-132549,20161125,20161130,SC02,JK-15370,OFF-ST-10001325
US-2014-155544,20140321,20140325,SC02,GM-14440,OFF-LA-10004544
US-2014-155544,20140321,20140325,SC02,GM-14440,FUR-FU-10001473
US-2014-155544,20140321,20140325,SC02,GM-14440,FUR-CH-10000422
US-2015-115238,20150430,20150504,SC02,JW-15220,FUR-FU-10002960
US-2015-115238,20150430,20150504,SC02,JW-15220,FUR-FU-10002445
US-2015-115238,20150430,20150504,SC02,JW-15220,TEC-PH-10001300
US-2015-115238,20150430,20150504,SC02,JW-15220,FUR-FU-10001025
US-2015-115238,20150430,20150504,SC02,JW-15220,OFF-PA-10002689
CA-2017-132199,20170503,20170508,SC02,BO-11350,FUR-FU-10004245
CA-2017-132199,20170503,20170508,SC02,BO-11350,OFF-BI-10003684
CA-2017-132199,20170503,20170508,SC02,BO-11350,FUR-TA-10003748
CA-2017-132199,20170503,20170508,SC02,BO-11350,OFF-BI-10002133
CA-2017-132199,20170503,20170508,SC02,BO-11350,OFF-FA-10002280
CA-2016-163174,20160826,20160830,SC02,XP-21865,FUR-FU-10000308
CA-2014-110555,20140411,20140418,SC02,MM-18055,OFF-ST-10000876
CA-2014-110555,20140411,20140418,SC02,MM-18055,TEC-PH-10000586
CA-2014-110555,20140411,20140418,SC02,MM-18055,TEC-AC-10003399
CA-2017-147207,20170102,20170104,SC01,TS-21655,OFF-AR-10001955
CA-2017-147207,20170102,20170104,SC01,TS-21655,OFF-AP-10000027
CA-2017-147207,20170102,20170104,SC01,TS-21655,FUR-TA-10002958
CA-2017-147207,20170102,20170104,SC01,TS-21655,OFF-ST-10002615
CA-2017-137631,20170428,20170502,SC02,JL-15235,TEC-PH-10002624
CA-2017-157273,20170130,20170202,FC01,SZ-20035,TEC-PH-10002275
CA-2014-109918,20140907,20140912,SC01,LR-17035,OFF-PA-10000174
CA-2014-109918,20140907,20140912,SC01,LR-17035,OFF-BI-10004308
CA-2016-118745,20160611,20160616,SC02,SV-20365,FUR-TA-10003473
CA-2016-163972,20161017,20161021,SC02,MG-17890,FUR-BO-10003894
CA-2014-165393,20141227,20141230,FC01,NC-18415,OFF-BI-10001658
CA-2016-113726,20161124,20161201,SC02,SC-20680,FUR-FU-10003535
CA-2016-152940,20161110,20161113,FC01,RO-19780,OFF-ST-10000352
CA-2015-158701,20150105,20150110,SC02,JL-15175,OFF-AP-10004859
CA-2015-158701,20150105,20150110,SC02,JL-15175,OFF-BI-10001294
CA-2017-156272,20170321,20170327,SC02,PW-19030,OFF-AP-10001242
CA-2015-162964,20151112,20151118,SC02,MF-18250,OFF-ST-10002344
CA-2015-162964,20151112,20151118,SC02,MF-18250,OFF-PA-10003349
CA-2015-162964,20151112,20151118,SC02,MF-18250,OFF-EN-10003055
CA-2014-103527,20140909,20140914,SC01,CC-12220,OFF-PA-10001622
CA-2016-134544,20160317,20160319,SC01,AC-10660,TEC-PH-10003800
CA-2016-163048,20160208,20160215,SC02,MH-17440,FUR-CH-10001270
CA-2016-145135,20161126,20161128,FC01,CD-12790,TEC-AC-10003447
CA-2016-145135,20161126,20161128,FC01,CD-12790,OFF-PA-10004285
CA-2017-137582,20170904,20170908,SC02,CV-12805,OFF-BI-10001757
CA-2015-149601,20150528,20150603,SC02,TB-21625,OFF-ST-10001558
CA-2015-149601,20150528,20150603,SC02,TB-21625,OFF-ST-10001328
CA-2014-139423,20141101,20141105,SC02,DG-13300,OFF-AP-10004708
CA-2016-102596,20161227,20161230,FC01,RD-19810,OFF-FA-10000621
CA-2017-153227,20171204,20171206,FC01,CS-12250,OFF-PA-10001838
CA-2017-110625,20171223,20171230,SC02,JB-16045,FUR-FU-10001473
CA-2016-142594,20161201,20161206,SC01,EJ-14155,TEC-PH-10000193
CA-2016-142594,20161201,20161206,SC01,EJ-14155,FUR-FU-10002045
CA-2016-142594,20161201,20161206,SC01,EJ-14155,OFF-AP-10002945
CA-2016-142594,20161201,20161206,SC01,EJ-14155,FUR-TA-10001095
CA-2014-152254,20140630,20140630,SD01,BD-11620,OFF-PA-10001144
US-2014-120236,20140903,20140904,FC01,MR-17545,OFF-BI-10004099
CA-2017-120061,20171102,20171107,SC01,SR-20425,FUR-CH-10001973
CA-2015-133837,20150413,20150418,SC02,TH-21100,OFF-ST-10000344
CA-2015-110814,20151205,20151209,SC01,BD-11635,OFF-BI-10002026
CA-2015-110814,20151205,20151209,SC01,BD-11635,FUR-CH-10003535
CA-2015-110814,20151205,20151209,SC01,BD-11635,OFF-PA-10004156
CA-2016-154067,20160201,20160207,SC02,SM-20950,OFF-PA-10002254
CA-2017-140480,20170708,20170712,SC02,HE-14800,FUR-FU-10003247
CA-2017-140480,20170708,20170712,SC02,HE-14800,TEC-AC-10002473
CA-2017-140480,20170708,20170712,SC02,HE-14800,FUR-FU-10001057
CA-2017-140480,20170708,20170712,SC02,HE-14800,OFF-AR-10001419
CA-2017-140480,20170708,20170712,SC02,HE-14800,OFF-AR-10004010
CA-2015-134082,20151211,20151217,SC02,JK-15640,OFF-BI-10004230
CA-2016-130820,20161115,20161115,SD01,ON-18715,FUR-TA-10001768
CA-2016-159765,20160509,20160512,SC01,TH-21100,OFF-AR-10003514
CA-2017-132290,20170310,20170314,SC02,MD-17350,FUR-TA-10002228
CA-2016-147109,20161217,20161221,SC02,AH-10075,OFF-PA-10001972
CA-2016-147109,20161217,20161221,SC02,AH-10075,TEC-AC-10002942
CA-2017-107265,20170406,20170412,SC02,ML-17755,OFF-PA-10000474
CA-2017-118199,20170509,20170511,FC01,LB-16795,OFF-BI-10004330
CA-2017-118199,20170509,20170511,FC01,LB-16795,OFF-ST-10000604
CA-2017-118199,20170509,20170511,FC01,LB-16795,FUR-TA-10004154
CA-2017-118199,20170509,20170511,FC01,LB-16795,OFF-ST-10000636
CA-2017-118199,20170509,20170511,FC01,LB-16795,TEC-AC-10004171
CA-2017-150091,20171012,20171016,SC02,NP-18670,TEC-AC-10002167
CA-2017-150091,20171012,20171016,SC02,NP-18670,OFF-FA-10000621
CA-2017-150091,20171012,20171016,SC02,NP-18670,FUR-FU-10004053
CA-2017-150091,20171012,20171016,SC02,NP-18670,FUR-BO-10003404
CA-2016-137652,20160828,20160830,FC01,EB-13750,OFF-BI-10004099
CA-2017-167017,20171123,20171125,FC01,DC-12850,OFF-SU-10001935
US-2017-132220,20171112,20171116,SC02,DJ-13510,TEC-AC-10004227
CA-2016-118129,20161219,20161221,SC01,CL-12565,FUR-FU-10004904
US-2014-113124,20140330,20140405,SC02,NC-18340,OFF-ST-10001511
CA-2017-155621,20171108,20171113,SC02,KN-16450,FUR-FU-10003535
US-2014-127635,20140914,20140918,SC01,SC-20260,OFF-FA-10000053
US-2014-127635,20140914,20140918,SC01,SC-20260,OFF-PA-10004610
US-2014-127635,20140914,20140918,SC01,SC-20260,FUR-FU-10000550
US-2014-127635,20140914,20140918,SC01,SC-20260,OFF-BI-10001721
CA-2015-151470,20150920,20150926,SC02,AM-10705,OFF-BI-10004040
CA-2015-112823,20151210,20151216,SC02,RA-19945,TEC-AC-10002550
CA-2014-108861,20140528,20140601,SC02,MM-17260,OFF-BI-10003876
CA-2017-114370,20170314,20170317,SC01,BN-11470,TEC-PH-10000213
CA-2016-158302,20161208,20161212,SC01,JB-16045,OFF-PA-10002615
CA-2017-145779,20170506,20170510,SC02,DB-13615,OFF-PA-10002254
US-2016-155173,20160306,20160310,SC02,JB-16045,TEC-PH-10004586
US-2016-155173,20160306,20160310,SC02,JB-16045,OFF-BI-10002982
US-2016-155173,20160306,20160310,SC02,JB-16045,TEC-PH-10002538
CA-2017-125451,20171023,20171024,FC01,AH-10075,FUR-TA-10001039
CA-2017-125451,20171023,20171024,FC01,AH-10075,FUR-FU-10004963
CA-2017-125451,20171023,20171024,FC01,AH-10075,FUR-FU-10000277
CA-2017-125451,20171023,20171024,FC01,AH-10075,FUR-TA-10004915
CA-2017-125451,20171023,20171024,FC01,AH-10075,OFF-PA-10003724
CA-2017-125451,20171023,20171024,FC01,AH-10075,OFF-AP-10002906
CA-2014-131387,20140428,20140430,FC01,AI-10855,TEC-PH-10001459
CA-2016-125087,20160418,20160423,SC02,TH-21115,FUR-CH-10002880
CA-2016-125087,20160418,20160423,SC02,TH-21115,OFF-ST-10001780
CA-2016-125087,20160418,20160423,SC02,TH-21115,FUR-FU-10004748
CA-2016-154081,20160522,20160529,SC02,JE-15610,TEC-PH-10001918
US-2017-118556,20170528,20170602,SC01,TH-21235,FUR-CH-10001146
US-2017-118556,20170528,20170602,SC01,TH-21235,OFF-BI-10004364
CA-2014-126200,20140825,20140829,SC02,JE-15715,OFF-BI-10002133
CA-2014-126200,20140825,20140829,SC02,JE-15715,OFF-BI-10002225
CA-2014-146500,20140830,20140904,SC02,AT-10735,OFF-BI-10002432
CA-2014-146500,20140830,20140904,SC02,AT-10735,OFF-ST-10000563
CA-2015-169537,20150903,20150907,SC01,JH-15820,OFF-LA-10001982
CA-2014-100881,20140328,20140401,SC02,DR-12940,TEC-PH-10003273
CA-2015-144043,20150510,20150515,SC02,AB-10165,TEC-AC-10002718
CA-2015-116512,20150409,20150414,SC02,MC-18100,OFF-ST-10001505
CA-2015-101000,20150409,20150414,SC02,IG-15085,OFF-AP-10000179
CA-2016-168557,20160919,20160923,SC02,FH-14275,OFF-BI-10002309
US-2016-164196,20161111,20161117,SC02,AS-10285,FUR-TA-10001950
US-2017-132031,20170423,20170427,SC02,PN-18775,FUR-BO-10001972
US-2017-132031,20170423,20170427,SC02,PN-18775,TEC-AC-10002473
US-2017-132031,20170423,20170427,SC02,PN-18775,FUR-FU-10000193
US-2017-132031,20170423,20170427,SC02,PN-18775,OFF-LA-10000081
CA-2015-169733,20151022,20151026,SC01,GM-14500,OFF-ST-10000876
CA-2017-169404,20170409,20170414,SC02,NC-18625,OFF-BI-10004492
CA-2017-169404,20170409,20170414,SC02,NC-18625,OFF-PA-10001033
CA-2017-134880,20171027,20171101,SC02,TW-21025,OFF-PA-10004039
CA-2017-158736,20171218,20171224,SC02,TT-21460,OFF-AR-10002578
US-2016-119270,20160312,20160316,SC02,SW-20245,OFF-PA-10004022
CA-2014-109890,20140721,20140727,SC02,PG-18820,TEC-PH-10004100
CA-2016-138583,20160524,20160528,SC02,DP-13390,OFF-AR-10001860
US-2017-118535,20170211,20170215,SC02,DJ-13510,OFF-LA-10001297
CA-2016-126284,20160920,20160924,SC02,EN-13780,OFF-BI-10004828
CA-2017-142391,20170924,20170924,SD01,PB-19150,FUR-FU-10002759
CA-2017-124716,20170327,20170331,SC02,BD-11560,OFF-PA-10000740
CA-2017-124716,20170327,20170331,SC02,BD-11560,OFF-PA-10001144
CA-2017-124716,20170327,20170331,SC02,BD-11560,OFF-PA-10000859
CA-2016-158841,20160202,20160204,SC01,SE-20110,TEC-MA-10001127
CA-2016-158841,20160202,20160204,SC01,SE-20110,OFF-BI-10002557
CA-2016-158841,20160202,20160204,SC01,SE-20110,FUR-FU-10001731
CA-2017-106824,20170707,20170711,SC02,AT-10735,OFF-FA-10001135
CA-2015-109190,20151023,20151028,SC02,CC-12685,OFF-PA-10000069
CA-2015-109190,20151023,20151028,SC02,CC-12685,TEC-CO-10001943
CA-2015-109190,20151023,20151028,SC02,CC-12685,OFF-BI-10000977
CA-2016-143154,20161202,20161208,SC02,AS-10225,TEC-AC-10002942
CA-2014-169061,20140305,20140308,SC01,AB-10150,OFF-AR-10000588
CA-2014-169061,20140305,20140308,SC01,AB-10150,TEC-AC-10002001
CA-2014-169061,20140305,20140308,SC01,AB-10150,OFF-SU-10000381
CA-2014-169061,20140305,20140308,SC01,AB-10150,OFF-BI-10001617
CA-2014-169061,20140305,20140308,SC01,AB-10150,OFF-PA-10001878
CA-2015-102316,20150301,20150303,SC01,DH-13075,TEC-PH-10000376
CA-2015-102316,20150301,20150303,SC01,DH-13075,FUR-CH-10003396
CA-2014-164903,20140220,20140224,SC02,SR-20740,OFF-PA-10003363
CA-2016-109400,20160502,20160506,SC02,NR-18550,FUR-CH-10003298
CA-2016-130400,20160308,20160312,SC02,SJ-20125,OFF-BI-10001757
CA-2016-130400,20160308,20160312,SC02,SJ-20125,TEC-AC-10004633
CA-2016-130400,20160308,20160312,SC02,SJ-20125,OFF-EN-10001453
CA-2015-135853,20151211,20151214,FC01,CA-12775,TEC-AC-10004761
CA-2015-135853,20151211,20151214,FC01,CA-12775,TEC-PH-10003691
CA-2015-135853,20151211,20151214,FC01,CA-12775,OFF-BI-10004965
CA-2016-103359,20161222,20161226,SC02,LC-16885,OFF-BI-10004233
CA-2016-144645,20160202,20160208,SC02,NS-18640,FUR-FU-10003601
CA-2017-141614,20170605,20170609,SC02,NS-18640,OFF-PA-10002787
CA-2015-122168,20150821,20150826,SC02,HG-14965,OFF-AR-10003602
CA-2015-122168,20150821,20150826,SC02,HG-14965,OFF-AR-10002053
CA-2016-132899,20160407,20160411,SC02,SF-20200,OFF-AR-10002833
CA-2017-149720,20170604,20170607,SC01,EM-14065,FUR-FU-10002501
CA-2017-118003,20171204,20171210,SC02,DO-13645,FUR-FU-10002506
CA-2017-118003,20171204,20171210,SC02,DO-13645,FUR-CH-10003817
CA-2017-118003,20171204,20171210,SC02,DO-13645,FUR-CH-10004860
CA-2016-141887,20160111,20160115,SC02,MP-17470,FUR-FU-10002268
US-2016-160206,20160401,20160407,SC02,MY-18295,TEC-PH-10000148
CA-2017-133074,20170921,20170925,SC02,DB-13615,OFF-PA-10004082
CA-2017-161172,20170316,20170316,SD01,SP-20920,TEC-PH-10004348
CA-2017-161172,20170316,20170316,SD01,SP-20920,FUR-FU-10003424
CA-2017-161172,20170316,20170316,SD01,SP-20920,OFF-BI-10004654
CA-2017-161172,20170316,20170316,SD01,SP-20920,TEC-AC-10004571
CA-2017-161172,20170316,20170316,SD01,SP-20920,OFF-ST-10000675
CA-2017-137624,20171110,20171117,SC02,ME-17320,FUR-CH-10001714
CA-2016-156748,20161130,20161206,SC02,BS-11755,OFF-PA-10000380
CA-2016-156748,20161130,20161206,SC02,BS-11755,OFF-PA-10002713
CA-2016-156748,20161130,20161206,SC02,BS-11755,OFF-ST-10001370
CA-2016-156748,20161130,20161206,SC02,BS-11755,FUR-CH-10000513
CA-2015-169677,20150113,20150115,SC01,KS-16300,OFF-LA-10003223
US-2014-163146,20140516,20140520,SC02,CC-12475,TEC-AC-10002217
CA-2015-157343,20150607,20150611,SC02,HD-14785,OFF-BI-10003707
CA-2015-157343,20150607,20150611,SC02,HD-14785,OFF-PA-10000552
CA-2015-157343,20150607,20150611,SC02,HD-14785,OFF-AR-10003183
CA-2017-147354,20170309,20170313,SC02,KB-16315,TEC-CO-10000971
CA-2017-147354,20170309,20170313,SC02,KB-16315,OFF-BI-10003910
CA-2015-157287,20151222,20151223,FC01,HR-14830,OFF-ST-10001172
CA-2015-157287,20151222,20151223,FC01,HR-14830,FUR-CH-10001270
CA-2014-137575,20140806,20140811,SC02,TB-21625,TEC-AC-10004571
CA-2016-119074,20160327,20160331,SC02,DS-13180,FUR-FU-10004053
CA-2016-119074,20160327,20160331,SC02,DS-13180,FUR-FU-10003731
CA-2016-119074,20160327,20160331,SC02,DS-13180,OFF-BI-10000962
CA-2015-149566,20151205,20151210,SC02,GB-14530,TEC-AC-10001266
CA-2015-149566,20151205,20151210,SC02,GB-14530,OFF-LA-10000452
CA-2015-126186,20150911,20150912,FC01,GB-14530,FUR-FU-10000073
CA-2015-121132,20150717,20150724,SC02,VB-21745,OFF-LA-10002368
CA-2015-121132,20150717,20150724,SC02,VB-21745,OFF-FA-10004248
CA-2014-140473,20140530,20140603,SC02,MC-17425,TEC-CO-10004202
US-2017-102904,20171113,20171120,SC02,CB-12025,TEC-AC-10000927
CA-2016-102092,20161209,20161211,FC01,PM-18940,FUR-TA-10002530
CA-2015-117884,20150322,20150322,SD01,DC-13285,TEC-AC-10002567
CA-2015-117884,20150322,20150322,SD01,DC-13285,OFF-ST-10002182
CA-2016-132829,20161223,20161226,SC01,LA-16780,TEC-PH-10004539
CA-2016-132829,20161223,20161226,SC01,LA-16780,OFF-LA-10002945
CA-2016-132829,20161223,20161226,SC01,LA-16780,TEC-PH-10004345
CA-2016-132829,20161223,20161226,SC01,LA-16780,TEC-PH-10004912
CA-2016-132829,20161223,20161226,SC01,LA-16780,FUR-FU-10000206
CA-2016-123540,20160402,20160406,SC01,DJ-13420,FUR-CH-10000847
US-2017-108315,20170430,20170504,SC02,MH-18115,OFF-BI-10000822
US-2017-108315,20170430,20170504,SC02,MH-18115,FUR-FU-10000747
CA-2016-134110,20161117,20161118,FC01,BG-11035,TEC-PH-10002350
CA-2016-134110,20161117,20161118,FC01,BG-11035,OFF-PA-10000697
US-2016-136581,20161110,20161112,FC01,SV-20365,OFF-PA-10002787
CA-2016-162390,20161206,20161212,SC02,DP-13105,OFF-BI-10004318
CA-2016-162390,20161206,20161212,SC02,DP-13105,OFF-BI-10001721
CA-2016-162390,20161206,20161212,SC02,DP-13105,TEC-CO-10004202
