customer_id,dim_segment_id,dim_city_id,dim_state_id,dim_region_id
DM-12955,SG02,C124,S17,R02
MC-17575,SG01,C116,S04,R01
DB-13660,SG01,C13,S06,R03
NF-18595,SG03,C50,S02,R02
NM-18445,SG03,C392,S42,R03
AB-10255,SG03,C02,S02,R02
MG-17650,SG03,C26,S13,R03
SE-20110,SG01,C413,S46,R02
AG-10765,SG03,C410,S18,R01
AS-10045,SG02,C21,S16,R04
AR-10405,SG02,C414,S36,R01
AP-10720,SG03,C11,S10,R04
JB-16000,SG01,C11,S10,R04
TS-21430,SG02,C02,S02,R02
NL-18310,SG03,C415,S02,R02
TC-21475,SG03,C177,S41,R04
MG-17650,SG03,C159,S07,R03
MG-17890,SG03,C249,S40,R04
BF-11170,SG03,C109,S04,R01
MS-17770,SG01,C31,S16,R04
JE-15745,SG01,C148,S02,R02
HG-14965,SG02,C201,S36,R01
EP-13915,SG01,C109,S03,R01
GH-14410,SG03,C13,S06,R03
DS-13180,SG02,C13,S06,R03
TH-21550,SG03,C232,S32,R04
RM-19675,SG03,C02,S02,R02
SF-20965,SG02,C41,S14,R04
SO-20335,SG01,C30,S19,R01
CK-12760,SG02,C21,S16,R04
GA-14725,SG01,C341,S13,R03
BD-11725,SG01,C09,S02,R02
DS-13180,SG02,C09,S02,R02
BS-11380,SG02,C09,S02,R02
JF-15565,SG01,C312,S18,R01
HA-14905,SG01,C300,S23,R02
Co-12640,SG01,C05,S05,R02
BC-11125,SG03,C21,S16,R04
EB-13840,SG02,C103,S18,R01
DB-13360,SG03,C21,S16,R04
KB-16585,SG02,C05,S05,R02
AH-10120,SG03,C09,S02,R02
GH-14410,SG03,C276,S31,R04
KT-16480,SG01,C09,S02,R02
KH-16330,SG02,C211,S11,R03
SV-20785,SG01,C11,S10,R04
PO-18850,SG01,C109,S03,R01
AC-10450,SG01,C96,S03,R01
DB-13555,SG02,C06,S06,R03
AG-10270,SG01,C11,S10,R04
JF-15295,SG01,C416,S08,R02
RE-19450,SG01,C110,S16,R04
MV-18190,SG01,C254,S04,R01
GB-14530,SG02,C11,S10,R04
HL-15040,SG01,C103,S15,R03
BP-11155,SG01,C153,S10,R04
CT-11995,SG01,C94,S17,R02
JL-15835,SG01,C67,S13,R03
JK-16120,SG03,C90,S06,R03
DH-13075,SG02,C13,S06,R03
AG-10900,SG01,C417,S30,R04
JO-15280,SG01,C11,S10,R04
EJ-13720,SG01,C115,S06,R03
AB-10105,SG01,C33,S22,R02
LT-16765,SG01,C104,S23,R02
CM-12655,SG03,C05,S05,R02
EM-13960,SG01,C249,S40,R04
DJ-13420,SG02,C09,S02,R02
DE-13255,SG03,C02,S02,R02
NR-18550,SG01,C35,S11,R03
CK-12325,SG03,C05,S05,R02
JF-15490,SG01,C418,S33,R01
LB-16795,SG03,C265,S03,R01
MP-18175,SG03,C21,S16,R04
LH-16900,SG01,C09,S02,R02
SV-20935,SG01,C62,S06,R03
RB-19435,SG01,C71,S02,R02
Dl-13600,SG02,C21,S16,R04
PS-19045,SG03,C413,S44,R04
GT-14755,SG01,C86,S02,R02
CS-12355,SG01,C05,S05,R02
JD-16060,SG01,C31,S12,R03
TS-21160,SG02,C09,S02,R02
BV-11245,SG02,C05,S05,R02
DL-13495,SG02,C259,S05,R02
EB-13870,SG01,C48,S19,R01
ES-14020,SG01,C26,S19,R01
JB-15925,SG01,C90,S06,R03
SC-20380,SG01,C96,S03,R01
TC-21475,SG03,C415,S11,R03
NR-18550,SG01,C375,S02,R02
DB-13270,SG03,C21,S16,R04
NS-18640,SG02,C53,S06,R03
CS-11860,SG01,C109,S04,R01
AC-10450,SG01,C419,S17,R02
CM-12385,SG01,C23,S11,R03
EK-13795,SG03,C195,S02,R02
CK-12760,SG02,C86,S16,R04
PK-19075,SG01,C47,S14,R04
MH-18025,SG01,C199,S16,R04
GB-14575,SG01,C392,S42,R03
IM-15070,SG01,C78,S23,R02
MM-18055,SG01,C21,S16,R04
MF-18250,SG02,C02,S02,R02
CK-12595,SG01,C420,S33,R01
MK-17905,SG02,C109,S03,R01
MH-17455,SG01,C11,S10,R04
NG-18430,SG01,C02,S02,R02
PB-19210,SG02,C11,S10,R04
RE-19450,SG01,C343,S07,R03
TB-21625,SG01,C02,S02,R02
MG-17695,SG01,C11,S10,R04
LW-17125,SG01,C166,S30,R04
PF-19120,SG01,C53,S06,R03
NZ-18565,SG03,C421,S17,R02
JE-15610,SG02,C02,S02,R02
JO-15145,SG02,C103,S01,R01
TT-21220,SG01,C21,S16,R04
MS-17365,SG01,C422,S07,R03
MP-18175,SG03,C09,S02,R02
FH-14350,SG01,C66,S25,R04
SC-20050,SG03,C01,S01,R01
NM-18520,SG01,C257,S25,R04
JO-15280,SG01,C27,S19,R01
CC-12475,SG01,C81,S31,R04
MZ-17515,SG02,C02,S02,R02
MS-17830,SG01,C31,S16,R04
GK-14620,SG02,C128,S22,R02
MC-17275,SG01,C423,S05,R02
LH-17155,SG01,C183,S02,R02
SS-20140,SG02,C424,S11,R03
GK-14620,SG02,C74,S31,R04
GM-14455,SG03,C90,S06,R03
SH-19975,SG02,C21,S16,R04
SC-20725,SG01,C21,S16,R04
TT-21070,SG01,C05,S05,R02
SC-20440,SG02,C153,S10,R04
KL-16645,SG01,C13,S06,R03
KN-16390,SG02,C39,S25,R04
SL-20155,SG03,C29,S04,R01
PW-19240,SG01,C425,S03,R01
TB-21175,SG02,C01,S01,R01
AH-10210,SG01,C126,S02,R02
SC-20695,SG02,C67,S13,R03
RF-19345,SG02,C420,S33,R01
EH-13765,SG02,C05,S05,R02
AC-10660,SG01,C216,S25,R04
SG-20470,SG01,C346,S22,R02
CA-12310,SG02,C126,S02,R02
MC-17605,SG02,C13,S06,R03
JE-15610,SG02,C04,S39,R04
MS-17530,SG01,C55,S25,R04
BH-11710,SG01,C272,S19,R01
MB-17305,SG01,C426,S06,R03
BM-11575,SG02,C427,S40,R04
SC-20575,SG01,C23,S11,R03
MH-18115,SG03,C115,S20,R01
AR-10345,SG02,C105,S32,R04
MO-17500,SG01,C23,S11,R03
AD-10180,SG03,C55,S30,R04
KD-16345,SG01,C21,S16,R04
FM-14215,SG02,C05,S05,R02
ZC-21910,SG01,C35,S23,R02
KS-16300,SG02,C428,S08,R02
DP-13390,SG03,C429,S20,R01
BD-11605,SG01,C09,S02,R02
IL-15100,SG01,C41,S14,R04
LP-17095,SG01,C241,S15,R03
JH-15985,SG01,C333,S02,R02
JD-16015,SG01,C05,S05,R02
DL-13330,SG01,C21,S16,R04
NC-18415,SG01,C196,S13,R03
AS-10225,SG02,C09,S02,R02
MS-17980,SG02,C21,S16,R04
TS-21205,SG02,C227,S34,R02
JK-15730,SG01,C239,S06,R03
TC-21535,SG03,C02,S02,R02
AB-10015,SG01,C05,S05,R02
DP-13000,SG01,C03,S03,R01
CY-12745,SG02,C30,S19,R01
BE-11455,SG03,C206,S35,R04
KL-16555,SG02,C109,S03,R01
PS-19045,SG03,C148,S02,R02
JR-16210,SG02,C109,S03,R01
AH-10210,SG01,C21,S16,R04
RW-19630,SG02,C23,S11,R03
AH-10075,SG02,C102,S02,R02
IM-15070,SG01,C71,S02,R02
CK-12760,SG02,C317,S19,R01
AG-10390,SG01,C21,S16,R04
CL-12700,SG03,C78,S23,R02
AW-10930,SG03,C09,S02,R02
HG-14965,SG02,C23,S11,R03
RB-19645,SG02,C27,S19,R01
SZ-20035,SG03,C21,S16,R04
KS-16300,SG02,C254,S04,R01
SC-20050,SG03,C02,S02,R02
AB-10060,SG03,C02,S02,R02
EH-14125,SG03,C312,S18,R01
CC-12475,SG01,C02,S02,R02
TM-21010,SG01,C26,S36,R01
SC-20695,SG02,C103,S15,R03
Dp-13240,SG03,C21,S16,R04
LR-17035,SG02,C11,S10,R04
TS-21370,SG02,C43,S17,R02
SW-20350,SG03,C139,S25,R04
TH-21100,SG01,C168,S25,R04
SS-20410,SG01,C02,S02,R02
MZ-17515,SG02,C21,S16,R04
JE-15475,SG01,C71,S02,R02
RF-19735,SG01,C269,S27,R03
CV-12295,SG01,C23,S11,R03
VG-21790,SG01,C09,S02,R02
BB-11545,SG02,C220,S31,R04
HR-14770,SG03,C159,S07,R03
SC-20260,SG02,C05,S05,R02
EG-13900,SG01,C15,S11,R03
TS-21370,SG02,C41,S14,R04
AI-10855,SG01,C02,S02,R02
DD-13570,SG01,C23,S11,R03
AB-10060,SG03,C97,S05,R02
KB-16240,SG02,C11,S10,R04
JC-15775,SG01,C119,S33,R01
AH-10465,SG01,C62,S06,R03
NM-18520,SG01,C430,S02,R02
TP-21130,SG01,C431,S01,R01
DL-12925,SG01,C32,S12,R03
CA-12265,SG01,C41,S14,R04
SC-20380,SG01,C141,S04,R01
TT-21460,SG03,C02,S02,R02
MA-17560,SG03,C150,S13,R03
JM-16195,SG01,C09,S02,R02
MB-18085,SG01,C02,S02,R02
SV-20365,SG01,C13,S06,R03
CG-12040,SG03,C159,S07,R03
BD-11500,SG01,C09,S02,R02
JK-15640,SG03,C139,S25,R04
JM-15580,SG01,C54,S04,R01
SC-20230,SG02,C91,S32,R04
ME-17320,SG03,C62,S06,R03
KN-16390,SG02,C11,S10,R04
HM-14860,SG02,C432,S23,R02
JM-15580,SG01,C432,S23,R02
KH-16690,SG02,C384,S35,R04
BK-11260,SG01,C23,S11,R03
PN-18775,SG03,C330,S02,R02
AZ-10750,SG01,C62,S06,R03
GM-14500,SG01,C11,S10,R04
BM-11785,SG01,C208,S03,R01
NH-18610,SG02,C39,S33,R01
PN-18775,SG03,C317,S19,R01
EH-13765,SG02,C11,S10,R04
HA-14905,SG01,C23,S11,R03
AB-10150,SG01,C62,S06,R03
MS-17365,SG01,C52,S28,R02
DD-13570,SG01,C11,S10,R04
MT-17815,SG01,C21,S16,R04
GM-14500,SG01,C148,S16,R04
KB-16585,SG02,C241,S29,R01
DM-13015,SG01,C21,S16,R04
BP-11185,SG02,C126,S02,R02
EP-13915,SG01,C208,S03,R01
FG-14260,SG03,C21,S16,R04
AB-10255,SG03,C05,S05,R02
RD-19480,SG01,C71,S02,R02
TS-21430,SG02,C269,S27,R03
JA-15970,SG01,C146,S16,R04
SW-20455,SG01,C09,S02,R02
FP-14320,SG01,C21,S16,R04
JL-15175,SG03,C433,S17,R02
JG-15160,SG01,C86,S16,R04
LS-17200,SG02,C434,S38,R02
CS-11860,SG01,C21,S16,R04
KW-16570,SG01,C435,S26,R03
GH-14410,SG03,C23,S11,R03
AG-10495,SG02,C98,S17,R02
TS-21430,SG02,C05,S05,R02
AJ-10945,SG01,C80,S13,R03
SJ-20215,SG01,C46,S02,R02
SC-20020,SG01,C298,S13,R03
LA-16780,SG02,C67,S13,R03
FC-14335,SG02,C207,S23,R02
CA-12265,SG01,C436,S06,R03
JH-15985,SG01,C09,S02,R02
AJ-10795,SG02,C21,S16,R04
BT-11395,SG02,C02,S02,R02
DJ-13510,SG02,C384,S35,R04
AG-10675,SG01,C39,S33,R01
JD-15790,SG01,C109,S03,R01
EH-14125,SG03,C11,S10,R04
ZC-21910,SG01,C39,S15,R03
XP-21865,SG01,C46,S06,R03
DK-12985,SG01,C09,S02,R02
CS-12250,SG02,C30,S21,R01
AI-10855,SG01,C240,S05,R02
AA-10315,SG01,C172,S06,R03
RE-19450,SG01,C183,S02,R02
TM-21010,SG01,C110,S16,R04
YS-21880,SG02,C47,S14,R04
CM-12445,SG01,C57,S02,R02
JB-16000,SG01,C44,S13,R03
LC-16930,SG02,C21,S16,R04
CA-12775,SG01,C67,S13,R03
SR-20425,SG03,C67,S13,R03
PP-18955,SG03,C25,S26,R03
JM-15865,SG01,C02,S02,R02
AS-10090,SG01,C21,S16,R04
LS-16975,SG03,C09,S02,R02
SA-20830,SG01,C202,S02,R02
LS-17200,SG02,C380,S37,R01
TM-21490,SG01,C09,S02,R02
TT-21265,SG02,C246,S15,R03
DN-13690,SG01,C30,S40,R04
EB-14110,SG01,C50,S02,R02
CM-11815,SG02,C05,S05,R02
HM-14860,SG02,C239,S06,R03
KM-16375,SG03,C82,S18,R01
BF-11020,SG02,C02,S02,R02
JE-15745,SG01,C437,S11,R03
EJ-14155,SG01,C05,S05,R02
BN-11470,SG02,C11,S10,R04
EC-14050,SG01,C39,S33,R01
TT-21220,SG01,C174,S18,R01
NP-18685,SG03,C97,S05,R02
AH-10195,SG02,C438,S10,R04
CC-12145,SG01,C269,S27,R03
DL-13315,SG01,C278,S02,R02
SZ-20035,SG03,C13,S06,R03
MH-18115,SG03,C182,S16,R04
CB-12025,SG01,C09,S02,R02
JO-15145,SG02,C02,S02,R02
PA-19060,SG03,C101,S03,R01
SV-20785,SG01,C141,S43,R04
KL-16555,SG02,C116,S37,R01
BC-11125,SG03,C373,S06,R03
PO-18850,SG01,C174,S18,R01
AG-10675,SG01,C159,S07,R03
SP-20860,SG02,C31,S12,R03
LH-17020,SG01,C104,S23,R02
AD-10180,SG03,C09,S02,R02
KT-16465,SG01,C13,S06,R03
PJ-19015,SG01,C101,S03,R01
MC-18100,SG01,C65,S25,R04
BO-11350,SG02,C44,S12,R03
DP-13000,SG01,C13,S06,R03
TM-21490,SG01,C182,S16,R04
DV-13045,SG02,C71,S02,R02
AH-10690,SG02,C25,S18,R01
AB-10165,SG01,C28,S11,R03
JS-15940,SG03,C165,S06,R03
BV-11245,SG02,C148,S16,R04
NC-18415,SG01,C13,S06,R03
SU-20665,SG03,C203,S04,R01
DJ-13510,SG02,C09,S02,R02
DL-12865,SG01,C248,S04,R01
Dp-13240,SG03,C290,S19,R01
TM-21010,SG01,C439,S09,R03
TZ-21580,SG01,C81,S02,R02
SC-20260,SG02,C105,S32,R04
LS-17230,SG01,C02,S02,R02
MV-18190,SG01,C13,S06,R03
BD-11620,SG01,C21,S16,R04
CV-12295,SG01,C21,S16,R04
KB-16315,SG01,C47,S14,R04
ME-18010,SG02,C05,S05,R02
AJ-10780,SG02,C49,S17,R02
DV-13465,SG01,C148,S16,R04
JK-15325,SG02,C62,S06,R03
SH-20395,SG01,C31,S16,R04
CS-12250,SG02,C440,S12,R03
LH-16900,SG01,C112,S11,R03
YC-21895,SG02,C62,S06,R03
CY-12745,SG02,C54,S29,R01
AH-10030,SG02,C02,S02,R02
AR-10540,SG01,C09,S02,R02
SS-20590,SG01,C09,S02,R02
DW-13585,SG02,C116,S04,R01
NC-18625,SG02,C62,S06,R03
CD-11920,SG01,C392,S42,R03
DW-13195,SG02,C25,S22,R02
EH-13990,SG01,C13,S06,R03
BD-11320,SG01,C05,S05,R02
KH-16630,SG02,C60,S25,R04
NH-18610,SG02,C424,S13,R03
AG-10495,SG02,C13,S06,R03
RP-19855,SG02,C05,S05,R02
NB-18655,SG02,C11,S10,R04
JM-15580,SG01,C02,S02,R02
DM-13525,SG02,C13,S06,R03
CC-12220,SG01,C11,S10,R04
GA-14725,SG01,C441,S37,R01
CV-12805,SG02,C02,S02,R02
NC-18535,SG02,C05,S05,R02
GR-14560,SG02,C41,S14,R04
JG-15805,SG02,C213,S08,R02
EB-13750,SG02,C09,S02,R02
MC-17605,SG02,C02,S02,R02
BM-11650,SG02,C153,S25,R04
ML-18265,SG01,C05,S05,R02
AH-10195,SG02,C21,S16,R04
TZ-21580,SG01,C02,S02,R02
DM-13345,SG02,C09,S02,R02
TS-21505,SG01,C442,S28,R02
TB-21625,SG01,C392,S42,R03
LC-16870,SG01,C23,S11,R03
AM-10360,SG02,C156,S09,R03
JE-15715,SG01,C13,S06,R03
PJ-18835,SG02,C103,S01,R01
JF-15490,SG01,C417,S30,R04
NM-18520,SG01,C02,S02,R02
MH-17290,SG03,C02,S02,R02
SZ-20035,SG03,C09,S02,R02
PR-18880,SG01,C85,S03,R01
FC-14245,SG03,C81,S25,R04
LH-16750,SG01,C433,S17,R02
DM-13525,SG02,C145,S03,R01
EH-14185,SG01,C21,S16,R04
TC-21295,SG01,C443,S03,R01
AI-10855,SG01,C221,S17,R02
JM-15535,SG01,C21,S16,R04
BE-11335,SG03,C13,S06,R03
TA-21385,SG03,C251,S42,R03
KN-16705,SG03,C307,S34,R02
PJ-18835,SG02,C180,S11,R03
MC-17605,SG02,C11,S10,R04
BS-11755,SG01,C157,S05,R02
TS-21205,SG02,C154,S04,R01
BD-11725,SG01,C02,S02,R02
TS-21340,SG01,C49,S17,R02
ST-20530,SG01,C13,S06,R03
DB-13210,SG01,C09,S02,R02
KF-16285,SG03,C71,S02,R02
JM-16195,SG01,C58,S25,R04
TS-21505,SG01,C118,S23,R02
YC-21895,SG02,C10,S09,R03
Dp-13240,SG03,C350,S12,R03
SJ-20500,SG01,C47,S14,R04
KB-16240,SG02,C101,S03,R01
CS-12250,SG02,C71,S02,R02
EB-13870,SG01,C101,S03,R01
PB-19150,SG01,C101,S03,R01
MT-18070,SG03,C53,S06,R03
BF-11020,SG02,C109,S03,R01
CG-12520,SG01,C13,S06,R03
DH-13675,SG03,C09,S02,R02
SC-20440,SG02,C11,S10,R04
HG-15025,SG01,C293,S25,R04
TH-21115,SG02,C11,S10,R04
JE-15745,SG01,C02,S02,R02
PG-18820,SG01,C215,S33,R01
MB-17305,SG01,C09,S02,R02
JH-15430,SG01,C262,S22,R02
KC-16255,SG02,C115,S20,R01
MS-17980,SG02,C11,S10,R04
CK-12205,SG01,C69,S02,R02
SJ-20125,SG03,C86,S02,R02
EA-14035,SG02,C02,S02,R02
MG-17890,SG03,C444,S02,R02
AB-10255,SG03,C21,S16,R04
SC-20260,SG02,C109,S03,R01
TB-21355,SG02,C445,S06,R03
JK-16090,SG01,C156,S09,R03
CK-12595,SG01,C291,S37,R01
SS-20590,SG01,C446,S09,R03
MG-17890,SG03,C04,S39,R04
JM-16195,SG01,C447,S08,R02
SG-20470,SG01,C09,S02,R02
DB-12970,SG02,C13,S06,R03
JW-15220,SG02,C123,S20,R01
KD-16495,SG02,C26,S36,R01
IL-15100,SG01,C227,S34,R02
JE-15610,SG02,C119,S33,R01
SU-20665,SG03,C23,S11,R03
EA-14035,SG02,C39,S25,R04
RF-19840,SG01,C46,S02,R02
LC-17050,SG01,C02,S02,R02
PS-18970,SG03,C184,S40,R04
PS-18970,SG03,C21,S16,R04
JO-15280,SG01,C71,S02,R02
VP-21730,SG03,C21,S16,R04
GA-14725,SG01,C153,S02,R02
EM-14140,SG03,C121,S38,R02
DB-13615,SG01,C09,S02,R02
ML-17395,SG02,C81,S31,R04
JH-15430,SG01,C139,S25,R04
BP-11095,SG02,C105,S32,R04
SB-20185,SG01,C04,S39,R04
SV-20785,SG01,C249,S40,R04
DO-13435,SG01,C39,S25,R04
TB-21355,SG02,C13,S06,R03
BS-11380,SG02,C21,S16,R04
FM-14215,SG02,C248,S04,R01
AF-10870,SG01,C09,S02,R02
BG-11035,SG01,C54,S29,R01
MB-17305,SG01,C75,S25,R04
AB-10105,SG01,C21,S16,R04
JP-15460,SG02,C21,S16,R04
DV-13045,SG02,C27,S19,R01
CM-12190,SG01,C71,S02,R02
SC-20695,SG02,C412,S07,R03
VW-21775,SG02,C02,S02,R02
PP-18955,SG03,C05,S05,R02
DR-12880,SG02,C101,S03,R01
RB-19465,SG03,C11,S10,R04
NF-18385,SG01,C270,S18,R01
CR-12580,SG03,C21,S16,R04
SU-20665,SG03,C448,S13,R03
SC-20050,SG03,C449,S02,R02
ML-18040,SG02,C131,S13,R03
GM-14440,SG01,C71,S02,R02
JK-15640,SG03,C81,S25,R04
AT-10435,SG03,C256,S30,R04
AH-10690,SG02,C186,S33,R01
HM-14860,SG02,C74,S31,R04
AG-10495,SG02,C167,S18,R01
JB-16000,SG01,C289,S08,R02
AJ-10795,SG02,C340,S02,R02
TH-21235,SG02,C86,S02,R02
AH-10120,SG03,C128,S22,R02
CL-12700,SG03,C35,S23,R02
JG-15310,SG02,C47,S25,R04
SE-20110,SG01,C05,S05,R02
TG-21640,SG01,C450,S46,R02
SH-19975,SG02,C62,S06,R03
PJ-18835,SG02,C05,S05,R02
ZC-21910,SG01,C23,S11,R03
SC-20680,SG03,C451,S13,R03
BP-11230,SG01,C388,S27,R03
RD-19585,SG01,C418,S33,R01
KL-16645,SG01,C05,S05,R02
CK-12205,SG01,C265,S03,R01
RB-19705,SG03,C13,S06,R03
KM-16225,SG02,C249,S40,R04
AH-10465,SG01,C09,S02,R02
AG-10765,SG03,C23,S11,R03
EB-14170,SG01,C129,S06,R03
CA-12055,SG03,C139,S25,R04
SS-20875,SG01,C293,S25,R04
RP-19390,SG01,C55,S30,R04
SC-20440,SG02,C21,S16,R04
NW-18400,SG01,C21,S16,R04
KW-16435,SG01,C23,S11,R03
HR-14770,SG03,C21,S16,R04
AG-10900,SG01,C103,S18,R01
BM-11650,SG02,C448,S13,R03
RD-19720,SG01,C241,S15,R03
KB-16585,SG02,C25,S22,R02
DW-13585,SG02,C09,S02,R02
VG-21805,SG02,C23,S11,R03
AH-10690,SG02,C13,S06,R03
JP-15520,SG01,C07,S07,R03
DR-12880,SG02,C452,S30,R04
JK-15625,SG01,C21,S16,R04
MV-17485,SG01,C02,S02,R02
BP-11155,SG01,C09,S02,R02
DH-13075,SG02,C55,S02,R02
LH-16900,SG01,C203,S04,R01
DK-13090,SG01,C86,S16,R04
SS-20410,SG01,C453,S11,R03
FP-14320,SG01,C71,S02,R02
LC-17050,SG01,C103,S01,R01
AS-10240,SG01,C25,S18,R01
HG-15025,SG01,C06,S06,R03
BW-11065,SG01,C254,S04,R01
BH-11710,SG01,C147,S03,R01
JP-16135,SG03,C02,S02,R02
JM-16195,SG01,C454,S02,R02
FH-14365,SG02,C86,S16,R04
MC-17575,SG01,C05,S05,R02
EB-13870,SG01,C455,S02,R02
PM-19135,SG03,C53,S06,R03
AR-10345,SG02,C13,S06,R03
SS-20875,SG01,C274,S32,R04
SC-20440,SG02,C02,S02,R02
EA-14035,SG02,C25,S26,R03
TP-21130,SG01,C436,S06,R03
BP-11290,SG01,C02,S02,R02
LM-17065,SG01,C110,S16,R04
KT-16465,SG01,C09,S02,R02
JD-15790,SG01,C02,S02,R02
XP-21865,SG01,C456,S02,R02
JK-16090,SG01,C25,S22,R02
MG-18205,SG02,C109,S03,R01
PG-18820,SG01,C330,S02,R02
LD-17005,SG01,C21,S16,R04
MN-17935,SG01,C237,S06,R03
RD-19900,SG01,C303,S02,R02
JP-16135,SG03,C25,S25,R04
KE-16420,SG02,C62,S06,R03
DL-13315,SG01,C290,S19,R01
KB-16240,SG02,C347,S19,R01
JD-16150,SG02,C71,S02,R02
AC-10450,SG01,C68,S03,R01
LS-17245,SG01,C457,S16,R04
CS-12175,SG02,C09,S02,R02
AR-10510,SG01,C39,S25,R04
KB-16405,SG03,C21,S16,R04
MM-17920,SG01,C103,S15,R03
RF-19735,SG01,C71,S02,R02
BP-11290,SG01,C04,S04,R01
MJ-17740,SG01,C101,S03,R01
DO-13645,SG01,C02,S02,R02
MV-17485,SG01,C05,S05,R02
MG-17875,SG03,C82,S18,R01
BS-11665,SG01,C71,S02,R02
PO-19180,SG03,C44,S12,R03
DA-13450,SG03,C174,S18,R01
AH-10690,SG02,C62,S06,R03
JK-15730,SG01,C04,S02,R02
MS-17530,SG01,C458,S37,R01
JK-15640,SG03,C11,S10,R04
CM-12235,SG01,C291,S37,R01
RS-19420,SG02,C256,S30,R04
BP-11185,SG02,C11,S10,R04
MA-17995,SG03,C459,S48,R02
EB-13705,SG02,C126,S02,R02
RD-19900,SG01,C42,S15,R03
EH-14005,SG03,C187,S37,R01
FM-14290,SG03,C11,S10,R04
FG-14260,SG03,C105,S32,R04
MV-17485,SG01,C21,S16,R04
JW-15220,SG02,C71,S02,R02
EH-13765,SG02,C09,S02,R02
LS-17245,SG01,C09,S02,R02
BP-11050,SG02,C396,S35,R04
CC-12220,SG01,C460,S01,R01
JM-15580,SG01,C249,S40,R04
RD-19720,SG01,C23,S11,R03
SS-20410,SG01,C119,S33,R01
KD-16495,SG02,C02,S02,R02
PL-18925,SG03,C02,S02,R02
ZD-21925,SG01,C103,S15,R03
LS-16945,SG02,C09,S02,R02
PB-18805,SG03,C09,S02,R02
PC-18745,SG02,C59,S31,R04
FM-14290,SG03,C09,S02,R02
KD-16495,SG02,C50,S02,R02
SC-20680,SG03,C05,S05,R02
DW-13585,SG02,C460,S01,R01
PF-19120,SG01,C21,S16,R04
DK-13225,SG02,C21,S16,R04
RB-19435,SG01,C25,S18,R01
GD-14590,SG02,C318,S05,R02
RA-19885,SG02,C28,S20,R01
DB-13555,SG02,C116,S37,R01
RL-19615,SG01,C11,S10,R04
RB-19465,SG03,C05,S05,R02
JF-15295,SG01,C244,S06,R03
RW-19690,SG01,C02,S02,R02
VG-21790,SG01,C02,S02,R02
JM-15265,SG02,C02,S02,R02
BE-11455,SG03,C97,S24,R03
CB-12535,SG02,C296,S36,R01
SD-20485,SG03,C13,S06,R03
SG-20890,SG02,C21,S16,R04
TS-21430,SG02,C266,S10,R04
DK-13225,SG02,C09,S02,R02
MA-17560,SG03,C02,S02,R02
LR-17035,SG02,C09,S02,R02
BE-11335,SG03,C21,S16,R04
CC-12145,SG01,C71,S02,R02
DB-13615,SG01,C36,S04,R01
RR-19525,SG02,C357,S42,R03
SV-20935,SG01,C124,S17,R02
RB-19465,SG03,C252,S27,R03
EH-14185,SG01,C11,S10,R04
JS-16030,SG01,C414,S36,R01
ES-14020,SG01,C02,S02,R02
NS-18640,SG02,C39,S25,R04
SH-19975,SG02,C461,S46,R02
RF-19345,SG02,C43,S17,R02
DL-12865,SG01,C101,S03,R01
AG-10390,SG01,C02,S02,R02
SW-20245,SG01,C22,S16,R04
KN-16390,SG02,C218,S32,R04
GB-14530,SG02,C160,S21,R01
KF-16285,SG03,C02,S02,R02
AY-10555,SG02,C02,S02,R02
BD-11635,SG01,C39,S25,R04
HG-15025,SG01,C462,S29,R01
CB-12025,SG01,C445,S06,R03
LS-16945,SG02,C206,S35,R04
DM-13015,SG01,C153,S25,R04
AC-10615,SG02,C05,S05,R02
LT-17110,SG01,C109,S04,R01
AH-10585,SG01,C101,S03,R01
SS-20140,SG02,C463,S39,R04
TD-20995,SG01,C21,S16,R04
PP-18955,SG03,C02,S02,R02
PG-18820,SG01,C239,S06,R03
AA-10645,SG01,C431,S01,R01
FA-14230,SG02,C02,S02,R02
TB-21520,SG01,C137,S17,R02
AH-10075,SG02,C290,S19,R01
CP-12085,SG02,C94,S17,R02
BF-11215,SG03,C32,S12,R03
CP-12340,SG02,C101,S03,R01
LS-17245,SG01,C13,S06,R03
TS-21655,SG01,C159,S07,R03
JS-15940,SG03,C153,S25,R04
NF-18385,SG01,C381,S06,R03
KN-16705,SG03,C21,S16,R04
GA-14725,SG01,C11,S10,R04
EH-14125,SG03,C31,S16,R04
RA-19285,SG01,C71,S02,R02
TT-21070,SG01,C11,S10,R04
AH-10465,SG01,C464,S19,R01
CC-12430,SG03,C81,S02,R02
KD-16495,SG02,C11,S10,R04
BG-11035,SG01,C90,S06,R03
FH-14365,SG02,C02,S02,R02
NZ-18565,SG03,C13,S06,R03
TB-21595,SG01,C271,S06,R03
JE-15475,SG01,C13,S06,R03
EH-13945,SG01,C117,S02,R02
BF-10975,SG02,C186,S33,R01
PC-18745,SG02,C432,S23,R02
SV-20365,SG01,C21,S16,R04
Dp-13240,SG03,C11,S10,R04
HR-14830,SG02,C101,S03,R01
WB-21850,SG01,C56,S06,R03
AS-10090,SG01,C23,S11,R03
SP-20920,SG01,C216,S25,R04
SP-20650,SG02,C465,S02,R02
JR-16210,SG02,C25,S22,R02
SD-20485,SG03,C386,S06,R03
SS-20140,SG02,C02,S02,R02
EH-13990,SG01,C21,S16,R04
AH-10030,SG02,C09,S02,R02
EM-14200,SG03,C174,S18,R01
TB-21190,SG03,C21,S16,R04
AB-10165,SG01,C466,S19,R01
AO-10810,SG02,C02,S02,R02
